bees,plants,repeat,total_trips,total_pollen_collected,avg_distance_per_bee,avg_trips_per_bee,total_plant_visits,plants_visited,visitation_rate,avg_pollen_level,pollen_per_distance,pollen_per_bee_per_step
60,10,1,15,570.0,2185.2499728963885,0.25,17,6,0.6,0.43,0.004347328734848786,0.0095
60,10,2,2,340.0,2258.3029452554083,0.03333333333333333,10,6,0.6,0.6599999999999999,0.0025092588567765346,0.005666666666666667
60,10,3,11,635.0,2293.6907286751075,0.18333333333333332,19,7,0.7,0.365,0.004614106514458699,0.010583333333333333
60,10,4,4,270.0,2299.539334670409,0.06666666666666667,8,3,0.3,0.73,0.001956913687951757,0.0045
60,10,5,22,970.0,2272.960912812951,0.36666666666666664,29,10,1.0,0.03,0.007112602146184408,0.016166666666666666
60,10,6,18,870.0,2232.493631820556,0.3,26,9,0.9,0.13,0.006494979333121559,0.0145
60,10,7,9,470.0,2377.4279200239057,0.15,14,5,0.5,0.53,0.003294877319878773,0.007833333333333333
60,10,8,11,605.0,2806.3681530692993,0.18333333333333332,18,7,0.7,0.39499999999999996,0.003593018728603118,0.010083333333333333
60,10,9,16,740.0,2301.3601373721335,0.26666666666666666,22,8,0.8,0.26,0.00535914963201564,0.012333333333333333
70,10,0,9,605.0,2217.256027393827,0.12857142857142856,18,7,0.7,0.395,0.0038979969097281005,0.008642857142857143
70,10,1,9,535.0,2352.110505168382,0.12857142857142856,16,6,0.6,0.465,0.0032493614250109428,0.007642857142857143
70,10,2,24,970.0,2206.181547560086,0.34285714285714286,29,10,1.0,0.03,0.006281052831970282,0.013857142857142858
70,10,3,16,935.0,2190.6904371335445,0.22857142857142856,28,10,1.0,0.065,0.00609722972754667,0.013357142857142857
70,10,4,15,635.0,2134.2631786117076,0.21428571428571427,19,7,0.7,0.365,0.004250379551283521,0.00907142857142857
70,10,5,12,505.0,2238.599183064876,0.17142857142857143,15,7,0.7,0.495,0.0032226786147614888,0.007214285714285714
70,10,6,19,770.0,2227.672106298288,0.2714285714285714,23,9,0.9,0.22999999999999998,0.004937890082162337,0.011
70,10,7,9,605.0,2350.157192440754,0.12857142857142856,18,7,0.7,0.39499999999999996,0.0036775655563197076,0.008642857142857143
70,10,8,22,900.0,2190.337092818236,0.3142857142857143,27,9,0.9,0.1,0.005869937964936706,0.012857142857142857
70,10,9,7,375.0,2263.5991035951924,0.1,11,6,0.6,0.625,0.0023666482499636534,0.005357142857142857
80,10,0,17,735.0,2225.079778430433,0.2125,22,8,0.8,0.265,0.004129065433546317,0.0091875
80,10,1,16,805.0,2211.081190061461,0.2,24,9,0.9,0.195,0.004550940980923589,0.0100625
80,10,2,12,645.0,2390.146108007915,0.15,19,8,0.8,0.355,0.0033732247467999983,0.0080625
80,10,3,16,635.0,2263.172025183196,0.2,19,7,0.7,0.365,0.003507245543721974,0.0079375
80,10,4,22,835.0,2223.2498678731777,0.275,25,9,0.9,0.16499999999999998,0.004694703978543267,0.0104375
80,10,5,15,640.0,2646.158859814914,0.1875,19,8,0.8,0.36,0.0030232500858091193,0.008
80,10,6,16,705.0,2110.355718339565,0.2,21,8,0.8,0.295,0.004175836293103091,0.0088125
80,10,7,17,775.0,2218.8843986019606,0.2125,23,9,0.9,0.225,0.0043659327210123005,0.0096875
80,10,8,22,1000.0,2237.5648548540494,0.275,30,10,1.0,0.0,0.005586430253801669,0.0125
80,10,9,18,900.0,2182.415080180023,0.225,27,9,0.9,0.1,0.005154839747108057,0.01125
120,10,0,8,645.0,2245.5510688912327,0.06666666666666667,19,9,0.9,0.355,0.002393621803780205,0.005375
120,10,1,13,675.0,2195.830880017645,0.10833333333333334,20,8,0.8,0.325,0.002561672691275204,0.005625
120,10,2,29,1000.0,2219.270693193469,0.24166666666666667,30,10,1.0,0.0,0.003754987329347326,0.008333333333333333
120,10,3,21,970.0,2201.1108522369905,0.175,29,10,1.0,0.03,0.003672388114900363,0.008083333333333333
120,10,4,14,870.0,2379.2104355545484,0.11666666666666667,26,9,0.9,0.13,0.0030472294050400647,0.00725
120,10,5,12,780.0,2406.9079831341082,0.1,23,10,1.0,0.22000000000000003,0.0027005602397546383,0.0065
120,10,6,18,800.0,2369.5496423640734,0.15,24,8,0.8,0.2,0.0028134741503095953,0.006666666666666667
120,10,7,12,540.0,2304.583397340541,0.1,16,7,0.7,0.45999999999999996,0.0019526305731408726,0.0045
120,10,8,18,940.0,2277.9488630798346,0.15,28,10,1.0,0.06,0.0034387661023884894,0.007833333333333333
120,10,9,12,705.0,2296.100025907905,0.1,21,8,0.8,0.295,0.002558686439488609,0.005875
160,10,0,14,770.0,2365.9632793939063,0.0875,23,9,0.9,0.22999999999999998,0.0020340552374222935,0.0048125
160,10,1,19,910.0,2284.222059623238,0.11875,27,10,1.0,0.09,0.0024899067829412796,0.0056875
160,10,2,9,775.0,2311.9416361454682,0.05625,23,9,0.9,0.225,0.0020951004663230305,0.00484375
160,10,3,17,970.0,2249.644582953254,0.10625,29,10,1.0,0.03,0.0026948701345709306,0.0060625
160,10,4,26,1000.0,2314.8103429454877,0.1625,30,10,1.0,0.0,0.0027000052159984597,0.00625
160,10,5,27,1000.0,2386.510035876622,0.16875,30,10,1.0,0.0,0.002618886954608689,0.00625
160,10,6,23,1000.0,2329.021182233014,0.14375,30,10,1.0,0.0,0.002683530767207381,0.00625
160,10,7,25,1000.0,2385.113264287008,0.15625,30,10,1.0,0.0,0.0026204206288997097,0.00625
160,10,8,21,905.0,2278.3053588899957,0.13125,27,10,1.0,0.095,0.0024826566719554043,0.00565625
160,10,9,22,1000.0,2244.819343079117,0.1375,30,10,1.0,0.0,0.0027841884110937666,0.00625
200,10,0,25,1000.0,2636.322794791233,0.125,30,10,1.0,0.0,0.0018965811052724078,0.005
200,10,1,9,745.0,2313.9670673897485,0.045,22,10,1.0,0.255,0.0016097895482159803,0.003725
200,10,2,16,845.0,2308.05641212923,0.08,25,10,1.0,0.155,0.0018305445126024238,0.004225
200,10,3,22,935.0,2371.7726249967614,0.11,28,10,1.0,0.065,0.0019710995694650047,0.004675
200,10,4,19,970.0,2331.0676706409276,0.095,29,10,1.0,0.03,0.0020805916795484927,0.00485
200,10,5,18,770.0,2427.4226765379235,0.09,23,8,0.8,0.22999999999999998,0.001586044341272698,0.00385
200,10,6,12,770.0,2251.4526418818464,0.06,23,8,0.8,0.22999999999999998,0.0017100070986978565,0.00385
200,10,7,8,775.0,2311.8505167690246,0.04,23,9,0.9,0.225,0.0016761464341628748,0.003875
200,10,8,30,1000.0,2278.6782605171584,0.15,30,10,1.0,0.0,0.0021942544880667893,0.005
200,10,9,24,1000.0,2252.3099033847784,0.12,30,10,1.0,0.0,0.0022199431758862243,0.005
20,25,0,21,875.0,1970.2330040632528,1.05,26,10,0.4,0.65,0.022205495446362668,0.04375
20,25,1,15,570.0,2037.585730390611,0.75,17,7,0.28,0.772,0.013987141534671265,0.0285
20,25,2,11,610.0,2153.5027255820487,0.55,18,10,0.4,0.7559999999999999,0.014162972555215345,0.0305
20,25,3,23,915.0,1931.9190885522264,1.15,27,12,0.48,0.634,0.02368111598000975,0.04575
20,25,4,32,1280.0,1966.7670223330672,1.6,38,17,0.68,0.488,0.03254071238396113,0.064
20,25,5,13,605.0,2005.0204493548085,0.65,18,8,0.32,0.758,0.015087127919186104,0.03025
20,25,6,29,1045.0,1829.1560513344987,1.45,31,13,0.52,0.5820000000000001,0.028565086047130823,0.05225
20,25,7,21,875.0,1926.1263849744482,1.05,26,11,0.44,0.65,0.022713981980253276,0.04375
20,25,8,29,1080.0,1889.4689616627134,1.45,32,13,0.52,0.568,0.028579458618087358,0.054
20,25,9,19,845.0,2042.4550297107282,0.95,25,12,0.48,0.6619999999999999,0.020685889963503307,0.04225
30,25,0,26,1110.0,2036.296050560605,0.8666666666666667,33,13,0.52,0.5559999999999999,0.01817024591773562,0.037
30,25,1,30,1215.0,1957.8205582775079,1.0,36,16,0.64,0.5139999999999999,0.02068626760954637,0.0405
30,25,2,21,985.0,2028.3749363288616,0.7,29,15,0.6,0.606,0.0161870139219715,0.03283333333333333
30,25,3,21,875.0,2060.1175212055527,0.7,26,11,0.44,0.65,0.014157768363427504,0.029166666666666667
30,25,4,26,1110.0,2181.6884978214066,0.8666666666666667,33,13,0.52,0.556,0.016959341371120356,0.037
30,25,5,14,740.0,1958.6662273627169,0.4666666666666667,22,9,0.36,0.7040000000000001,0.01259360391376103,0.024666666666666667
30,25,6,27,1145.0,1983.9209180396242,0.9,34,14,0.56,0.542,0.01923799800668485,0.03816666666666667
30,25,7,34,1375.0,1971.414414533244,1.1333333333333333,41,16,0.64,0.45,0.02324895922209482,0.04583333333333333
30,25,8,23,915.0,1982.1282831955536,0.7666666666666667,27,13,0.52,0.634,0.015387500525863249,0.0305
30,25,9,23,985.0,2942.3031962167734,0.7666666666666667,29,15,0.6,0.606,0.011159058446305119,0.03283333333333333
40,25,0,24,1140.0,2071.481749851446,0.6,34,14,0.56,0.544,0.013758267482705967,0.0285
40,25,1,21,1045.0,2064.6267071370376,0.525,31,12,0.48,0.582,0.012653619131095535,0.026125
40,25,2,29,1175.0,2077.904925265222,0.725,35,15,0.6,0.53,0.014136835445563323,0.029375
40,25,3,34,1345.0,1984.7005281005997,0.85,40,17,0.68,0.462,0.016942102611410013,0.033625
40,25,4,35,1515.0,2173.559603434097,0.875,45,18,0.72,0.3940000000000001,0.017425333052822532,0.037875
40,25,5,23,1075.0,2029.3556265946768,0.575,32,14,0.56,0.5700000000000001,0.01324311995778537,0.026875
40,25,6,32,1380.0,1975.5407896758727,0.8,41,16,0.64,0.44800000000000006,0.01746357259758753,0.0345
40,25,7,19,805.0,2088.8422639372475,0.475,24,9,0.36,0.6779999999999999,0.009634523557593332,0.020125
40,25,8,22,975.0,2171.3241286532552,0.55,29,12,0.48,0.61,0.011225868896468432,0.024375
40,25,9,23,975.0,2084.208465689921,0.575,29,12,0.48,0.6100000000000001,0.011695087320322976,0.024375
60,25,0,27,1210.0,2072.2284608254836,0.45,36,14,0.56,0.516,0.009731874186610276,0.020166666666666666
60,25,1,39,1780.0,2037.7896640464692,0.65,53,21,0.84,0.28800000000000003,0.014558257503258273,0.029666666666666668
60,25,2,30,1140.0,2067.356574905813,0.5,34,13,0.52,0.544,0.009190480360585897,0.019
60,25,3,22,985.0,2142.745215051678,0.36666666666666664,29,15,0.6,0.606,0.007661511294645797,0.016416666666666666
60,25,4,38,1715.0,2088.333901100569,0.6333333333333333,51,22,0.88,0.314,0.013687147116785148,0.028583333333333332
60,25,5,45,1880.0,2046.2560366057012,0.75,56,22,0.88,0.24799999999999997,0.015312518459473233,0.03133333333333333
60,25,6,36,1480.0,2300.302753403726,0.6,44,18,0.72,0.408,0.010723226162368298,0.024666666666666667
60,25,7,36,1680.0,2099.4589090569093,0.6,50,19,0.76,0.32799999999999996,0.013336769716811359,0.028
60,25,8,38,1445.0,2073.473436796946,0.6333333333333333,43,17,0.68,0.42200000000000004,0.011614970756768756,0.024083333333333335
60,25,9,26,1275.0,2034.842128187855,0.43333333333333335,38,15,0.6,0.49,0.010443070597778688,0.02125
70,25,0,29,1205.0,2168.257718891545,0.4142857142857143,36,13,0.52,0.518,0.007939224919759994,0.017214285714285713
70,25,1,25,1215.0,2094.474806803121,0.35714285714285715,36,15,0.6,0.514,0.008287109876311068,0.017357142857142856
70,25,2,28,1615.0,2068.4402290859994,0.4,48,18,0.72,0.354,0.01115402236284263,0.023071428571428573
70,25,3,37,1505.0,2045.5998777492525,0.5285714285714286,45,17,0.68,0.39799999999999996,0.010510364335598307,0.0215
70,25,4,20,1045.0,2121.7761653777793,0.2857142857142857,31,13,0.52,0.5820000000000001,0.0070358842144470106,0.014928571428571428
70,25,5,39,1615.0,2071.415803711767,0.5571428571428572,48,18,0.72,0.35400000000000004,0.011137999686053817,0.023071428571428573
70,25,6,28,1315.0,2199.0767304062365,0.4,39,17,0.68,0.474,0.008542546072161835,0.018785714285714284
70,25,7,44,1880.0,2178.364242849149,0.6285714285714286,56,23,0.92,0.24799999999999997,0.012329041364549568,0.026857142857142857
70,25,8,49,1985.0,2022.9525322683396,0.7,59,23,0.92,0.20600000000000002,0.014017700566283655,0.02835714285714286
70,25,9,22,1110.0,2339.53752099689,0.3142857142857143,33,13,0.52,0.556,0.006777896364058328,0.015857142857142858
80,25,0,38,1580.0,2144.724327626879,0.475,47,19,0.76,0.368,0.009208642689223013,0.01975
80,25,1,44,1875.0,2354.5735032155126,0.55,56,20,0.8,0.25,0.009954032001121512,0.0234375
80,25,2,53,2115.0,2068.932699942964,0.6625,63,24,0.96,0.154,0.012778327685926575,0.0264375
80,25,3,34,1515.0,2182.5564662569727,0.425,45,19,0.76,0.39399999999999996,0.008676751457650633,0.0189375
80,25,4,39,1645.0,2393.2278133850195,0.4875,49,19,0.76,0.342,0.008591952627742561,0.0205625
80,25,5,39,1710.0,2156.856401409251,0.4875,51,19,0.76,0.316,0.009910256420424634,0.021375
80,25,6,40,1855.0,2215.181669042966,0.5,55,24,0.96,0.258,0.01046753876851003,0.0231875
80,25,7,37,1645.0,2205.2843066542932,0.4625,49,18,0.72,0.342,0.009324194589311715,0.0205625
80,25,8,33,1475.0,2152.5383022831284,0.4125,44,17,0.68,0.41,0.008565468953766786,0.0184375
80,25,9,37,1585.0,2196.4165609067027,0.4625,47,21,0.84,0.36599999999999994,0.00902037452850984,0.0198125
120,25,0,48,2075.0,2043.9173542979888,0.4,62,23,0.92,0.17,0.008460061572599997,0.017291666666666667
120,25,1,37,1745.0,2273.254388223289,0.30833333333333335,52,21,0.84,0.30200000000000005,0.006396849706746643,0.014541666666666666
120,25,2,34,1715.0,2250.8174748639694,0.2833333333333333,51,19,0.76,0.314,0.006349544921464767,0.014291666666666666
120,25,3,14,1210.0,2236.1997334175785,0.11666666666666667,36,14,0.56,0.5159999999999999,0.004509138062512421,0.010083333333333333
120,25,4,61,2400.0,2044.0593642846322,0.5083333333333333,72,24,0.96,0.04,0.009784451640424583,0.02
120,25,5,45,1775.0,2241.534583909693,0.375,53,20,0.8,0.29,0.006598901829507794,0.014791666666666667
120,25,6,31,1475.0,2133.5044525534627,0.25833333333333336,44,18,0.72,0.41,0.005761256627308892,0.012291666666666666
120,25,7,36,1535.0,2214.863443980379,0.3,46,16,0.64,0.386,0.0057753748663071005,0.012791666666666666
120,25,8,39,1910.0,2091.5360817905103,0.325,57,21,0.84,0.236,0.0076100368553244455,0.015916666666666666
120,25,9,49,2175.0,2215.431912495029,0.4083333333333333,65,23,0.92,0.13,0.008181248946435708,0.018125
160,25,0,37,1850.0,2068.9865109222183,0.23125,55,23,0.92,0.26,0.005588484960613009,0.0115625
160,25,1,50,2045.0,2177.6252605917543,0.3125,61,23,0.92,0.182,0.0058693523772436335,0.01278125
160,25,2,49,1980.0,2220.504813579374,0.30625,59,22,0.88,0.20800000000000002,0.005573057047353095,0.012375
160,25,3,40,1680.0,2099.8954330435636,0.25,50,19,0.76,0.32800000000000007,0.005000248981341621,0.0105
160,25,4,44,1775.0,2472.9338761837444,0.275,53,20,0.8,0.29,0.004486068190840583,0.01109375
160,25,5,35,1910.0,2265.049025183534,0.21875,57,22,0.88,0.23600000000000002,0.005270305352014498,0.0119375
160,25,6,40,1950.0,2149.1808429824237,0.25,58,23,0.92,0.22,0.005670765231225203,0.0121875
160,25,7,37,1805.0,2135.5766870957127,0.23125,54,20,0.8,0.27799999999999997,0.005282530975435018,0.01128125
160,25,8,39,1575.0,2223.3554635040805,0.24375,47,17,0.68,0.37,0.004427429694254076,0.00984375
160,25,9,49,2240.0,2184.756710454528,0.30625,67,23,0.92,0.10400000000000001,0.006408036159361364,0.014
200,25,0,31,1740.0,2302.0536066792915,0.155,52,20,0.8,0.304,0.0037792343213717493,0.0087
200,25,1,30,1755.0,2381.890133371476,0.15,52,21,0.84,0.298,0.0036840490151320775,0.008775
200,25,2,34,1445.0,2229.7357764033572,0.17,43,19,0.76,0.42199999999999993,0.003240294243138611,0.007225
200,25,3,50,2080.0,2287.571861417023,0.25,62,24,0.96,0.168,0.004546305266037755,0.0104
200,25,4,30,1545.0,2215.9487654051277,0.15,46,18,0.72,0.38199999999999995,0.00348609142982044,0.007725
200,25,5,55,2370.0,2215.6492010846905,0.275,71,24,0.96,0.052000000000000005,0.005348319577936222,0.01185
200,25,6,32,1910.0,2151.4993695423764,0.16,57,21,0.84,0.23600000000000002,0.0044387649539638415,0.00955
200,25,7,52,2370.0,2206.782998062124,0.26,71,24,0.96,0.052000000000000005,0.005369807548094226,0.01185
200,25,8,37,1945.0,2268.9509719631474,0.185,58,22,0.88,0.222,0.004286121701248446,0.009725
200,25,9,32,1850.0,2226.068066251743,0.16,55,22,0.88,0.26,0.004155308698882315,0.00925
20,50,0,24,910.0,1854.1627987727566,1.2,27,12,0.24,0.818,0.02453937703319028,0.0455
20,50,1,23,1080.0,1961.672515718755,1.15,32,15,0.3,0.784,0.027527530496197248,0.054
20,50,2,38,1580.0,1717.1146263575422,1.9,47,20,0.4,0.6839999999999999,0.046007411961529944,0.079
20,50,3,29,1210.0,2028.9829305261133,1.45,36,15,0.3,0.7580000000000001,0.029817895010241614,0.0605
20,50,4,18,675.0,1991.2765752750079,0.9,20,8,0.16,0.865,0.016948926341554996,0.03375
20,50,5,45,1715.0,1624.7946998977127,2.25,51,21,0.42,0.657,0.05277589839836276,0.08575
20,50,6,34,1460.0,1813.313657888173,1.7,43,21,0.42,0.708,0.04025778975547864,0.073
20,50,7,21,880.0,2057.2156517144404,1.05,26,11,0.22,0.8240000000000001,0.021388132043099774,0.044
20,50,8,31,1325.0,1794.374650311162,1.55,39,20,0.4,0.735,0.036920940667831886,0.06625
20,50,9,16,715.0,1992.6282549875766,0.8,21,11,0.22,0.857,0.01794112871305385,0.03575
30,50,0,33,1375.0,1871.086833702151,1.1,41,16,0.32,0.725,0.024495567232786862,0.04583333333333333
30,50,1,39,1650.0,1860.9553579777182,1.3,49,21,0.42,0.67,0.029554712188135428,0.055
30,50,2,53,2225.0,1837.4822058441687,1.7666666666666666,66,27,0.54,0.555,0.04036320266437264,0.07416666666666667
30,50,3,44,1710.0,1866.9795888347232,1.4666666666666666,51,19,0.38,0.6579999999999999,0.03053059623194734,0.057
30,50,4,21,945.0,1947.0872474763241,0.7,28,13,0.26,0.811,0.01617801156102689,0.0315
30,50,5,38,1450.0,1881.3486170451972,1.2666666666666666,43,19,0.38,0.71,0.025690790582579295,0.04833333333333333
30,50,6,38,1475.0,1880.5226240679265,1.2666666666666666,44,17,0.34,0.705,0.026145214121545562,0.049166666666666664
30,50,7,42,1725.0,1842.49636134073,1.4,51,21,0.42,0.655,0.031207660002193414,0.0575
30,50,8,36,1580.0,1743.3868961147584,1.2,47,20,0.4,0.684,0.03020939688375396,0.05266666666666667
30,50,9,33,1180.0,2114.133984371054,1.1,35,14,0.28,0.764,0.018604938771198475,0.03933333333333333
40,50,0,64,2550.0,1789.9370508083532,1.6,76,28,0.56,0.49,0.035615777644923255,0.06375
40,50,1,54,2155.0,1923.1859137702784,1.35,64,25,0.5,0.5690000000000001,0.028013412335358485,0.053875
40,50,2,51,2055.0,2153.3405446424977,1.275,61,25,0.5,0.589,0.02385827923401191,0.051375
40,50,3,34,1310.0,2008.4379043365566,0.85,39,15,0.3,0.7380000000000001,0.01630620490147453,0.03275
40,50,4,46,1745.0,1892.1206297257918,1.15,52,20,0.4,0.6509999999999999,0.023056140985219416,0.043625
40,50,5,56,2145.0,1818.347411344471,1.4,64,25,0.5,0.5710000000000001,0.029491064064787333,0.053625
40,50,6,59,2410.0,1946.973796880126,1.475,72,26,0.52,0.518,0.030945460127170657,0.06025
40,50,7,34,1420.0,1998.3784784414318,0.85,42,18,0.36,0.716,0.017764402680961133,0.0355
40,50,8,57,2245.0,1934.5575945339654,1.425,67,26,0.52,0.5509999999999999,0.029011801022920957,0.056125
40,50,9,47,1775.0,2040.3936623219765,1.175,53,21,0.42,0.645,0.021748254182235142,0.044375
60,50,0,60,2555.0,1908.7212344023785,1.0,76,30,0.6,0.48900000000000005,0.022309875620295173,0.042583333333333334
60,50,1,46,2120.0,1933.009514005635,0.7666666666666667,63,26,0.52,0.5760000000000001,0.018278923656260045,0.035333333333333335
60,50,2,44,2020.0,2121.472678508931,0.7333333333333333,60,24,0.48,0.596,0.015869479257366235,0.033666666666666664
60,50,3,73,3055.0,1952.9550580282842,1.2166666666666666,91,39,0.78,0.389,0.026071601830956855,0.050916666666666666
60,50,4,44,1845.0,2030.0775518278517,0.7333333333333333,55,23,0.46,0.631,0.015147204584530852,0.03075
60,50,5,80,3285.0,1906.9195777502653,1.3333333333333333,98,37,0.74,0.34299999999999997,0.028711226545061037,0.05475
60,50,6,68,2725.0,1841.977090385259,1.1333333333333333,81,34,0.68,0.4549999999999999,0.024656477490264297,0.04541666666666667
60,50,7,54,2275.0,1987.545109322595,0.9,68,25,0.5,0.545,0.019077135149697114,0.03791666666666667
60,50,8,45,1850.0,2147.395035958906,0.75,55,22,0.44,0.63,0.014358482168868801,0.030833333333333334
60,50,9,71,2925.0,2129.0302162688586,1.1833333333333333,87,35,0.7,0.415,0.022897749232246568,0.04875
70,50,0,61,2560.0,1999.6684642359457,0.8714285714285714,76,31,0.62,0.488,0.018288745972399063,0.036571428571428574
70,50,1,56,2250.0,1969.5257817643574,0.8,67,27,0.54,0.55,0.01632009971154714,0.03214285714285714
70,50,2,42,1850.0,2066.606908088667,0.6,55,23,0.46,0.63,0.012788388215064228,0.02642857142857143
70,50,3,50,2085.0,2344.1916634648132,0.7142857142857143,62,26,0.52,0.583,0.012706177037456808,0.029785714285714287
70,50,4,59,2380.0,1998.5351277439822,0.8428571428571429,71,28,0.56,0.524,0.017012460540726353,0.034
70,50,5,72,3160.0,1892.0105951948478,1.0285714285714285,94,38,0.76,0.368,0.02385972745475462,0.045142857142857144
70,50,6,53,2145.0,1893.0562297066288,0.7571428571428571,64,24,0.48,0.5710000000000001,0.016186976732120596,0.030642857142857142
70,50,7,71,2990.0,1916.6696788152576,1.0142857142857142,89,34,0.68,0.40199999999999997,0.022285679262526083,0.04271428571428571
70,50,8,45,2010.0,2052.804780763637,0.6428571428571429,60,22,0.44,0.5980000000000001,0.013987830690653442,0.028714285714285713
70,50,9,37,1820.0,2030.2771179744907,0.5285714285714286,54,22,0.44,0.6359999999999999,0.01280613359123061,0.026
80,50,0,51,2285.0,2055.653005630413,0.6375,68,28,0.56,0.5429999999999999,0.013894611552517666,0.0285625
80,50,1,71,3165.0,1944.9901391629478,0.8875,94,37,0.74,0.36699999999999994,0.020340720090759042,0.0395625
80,50,2,71,2950.0,1977.6322803378657,0.8875,88,33,0.66,0.41,0.018646034637794313,0.036875
80,50,3,72,2920.0,1956.9575354913954,0.9,87,35,0.7,0.41600000000000004,0.018651401135709768,0.0365
80,50,4,56,2755.0,2026.085607933953,0.7,82,34,0.68,0.4489999999999999,0.016997060669670678,0.0344375
80,50,5,54,2110.0,2030.5026600722238,0.675,63,24,0.48,0.578,0.012989394458149518,0.026375
80,50,6,76,3265.0,1910.067718228355,0.95,97,39,0.78,0.34699999999999986,0.02136704348778525,0.0408125
80,50,7,67,2955.0,2020.803849256994,0.8375,88,35,0.7,0.409,0.018278617201556262,0.0369375
80,50,8,64,2585.0,1944.2582659304003,0.8,77,31,0.62,0.483,0.016619448437595948,0.0323125
80,50,9,52,2280.0,2152.7977521025155,0.65,68,26,0.52,0.544,0.013238586844568035,0.0285
120,50,0,59,2620.0,2141.521609873734,0.49166666666666664,78,31,0.62,0.4759999999999999,0.010195243061133829,0.021833333333333333
120,50,1,89,3385.0,2021.2717384841137,0.7416666666666667,101,39,0.78,0.32299999999999995,0.013955735290935517,0.028208333333333332
120,50,2,91,3890.0,2000.8709111434925,0.7583333333333333,116,45,0.9,0.22200000000000003,0.016201278396386215,0.03241666666666667
120,50,3,102,3985.0,2026.6813236161568,0.85,119,43,0.86,0.203,0.01638557228823747,0.03320833333333333
120,50,4,59,2615.0,2123.515328521433,0.49166666666666664,78,30,0.6,0.47700000000000004,0.010262071751485698,0.021791666666666668
120,50,5,29,1675.0,2113.3617285051487,0.24166666666666667,50,18,0.36,0.665,0.006604800846472472,0.013958333333333333
