metric_avg_distance_per_bee,metric_avg_pollen_level,metric_avg_trips_per_bee,metric_plant_visitation_rate,metric_plants_visited,metric_pollen_per_bee_per_step,metric_pollen_per_distance,metric_total_plant_visits,metric_total_pollen_collected,metric_total_trips,param_attraction_strength,param_bee_velocity_mean,param_bee_velocity_std,param_dt,param_max_steps,param_num_bees,param_num_hives,param_num_plants,param_simulation_bounds_max,param_simulation_bounds_min,run_name,timestamp
1775.4849082186472,0.343,1.275,0.74,74,0.05475,0.030836646229187577,240,6570.0,153,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r0,2025-12-13T22:22:51.320458
1810.725173793241,0.36050000000000004,1.1666666666666667,0.77,77,0.05329166666666667,0.029431118227084312,232,6395.0,140,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r1,2025-12-13T22:23:07.177495
1965.4288268496737,0.44,1.1083333333333334,0.62,62,0.04666666666666667,0.023743758119935208,205,5600.0,133,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r2,2025-12-13T22:23:24.909464
1808.1131280771588,0.33449999999999996,1.2333333333333334,0.76,76,0.05545833333333333,0.030671937763269604,241,6655.0,148,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r3,2025-12-13T22:23:41.822950
1860.9485929579619,0.47350000000000003,1.0,0.64,64,0.043875,0.023576685656996606,193,5265.0,120,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r4,2025-12-13T22:23:59.984883
1832.1302673595787,0.3085,1.3333333333333333,0.79,79,0.057625,0.03145245784463118,253,6915.0,160,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r5,2025-12-13T22:24:16.259557
1887.9882964691053,0.45549999999999996,1.0666666666666667,0.58,58,0.045375,0.024033517625538157,199,5445.0,128,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r6,2025-12-13T22:24:33.773518
2098.6863084807055,0.607,0.725,0.47,47,0.03275,0.01560500007440778,143,3930.0,87,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r7,2025-12-13T22:24:54.133089
1951.515990674032,0.5225,0.9083333333333333,0.55,55,0.03979166666666667,0.020390130983719515,174,4775.0,109,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r8,2025-12-13T22:25:12.609578
1868.485575655112,0.5345,0.825,0.56,56,0.03879166666666667,0.02076102013956724,169,4655.0,99,0.4,24,1.0,0.05,1000,120,2,100,500,-500,sweep_120bees_100plants_r9,2025-12-13T22:25:30.793708
2218.3751377642157,0.05500000000000001,0.16666666666666666,1.0,10,0.007875,0.003549895536575839,32,945.0,20,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r0,2025-12-13T21:42:09.204543
2532.3449652846475,0.255,0.09166666666666666,0.9,9,0.006208333333333333,0.0024516143805216077,25,745.0,11,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r1,2025-12-13T21:42:12.181082
2313.5603282445963,0.0,0.15833333333333333,1.0,10,0.008333333333333333,0.0036019520353965497,30,1000.0,19,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r2,2025-12-13T21:42:14.711272
2272.031172125149,0.095,0.10833333333333334,1.0,10,0.007541666666666667,0.003319349998007533,29,905.0,13,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r3,2025-12-13T21:42:17.565964
2255.346721842219,0.03,0.15833333333333333,1.0,10,0.008083333333333333,0.0035840756789407,30,970.0,19,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r4,2025-12-13T21:42:20.084854
2352.04838601237,0.0,0.14166666666666666,1.0,10,0.008333333333333333,0.00354301101239739,34,1000.0,17,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r5,2025-12-13T21:42:22.785015
2305.3480731308714,0.16,0.10833333333333334,0.9,9,0.007,0.003036417832771503,26,840.0,13,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r6,2025-12-13T21:42:25.594822
2437.408185310351,0.43,0.06666666666666667,0.7,7,0.00475,0.0019487913549429514,17,570.0,8,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r7,2025-12-13T21:42:28.510784
2225.727261104858,0.0,0.16666666666666666,1.0,10,0.008333333333333333,0.0037440945613420045,33,1000.0,20,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r8,2025-12-13T21:42:30.947562
