bees,plants,repeat,total_trips,total_pollen_collected,avg_distance_per_bee,avg_trips_per_bee,total_plant_visits,plants_visited,visitation_rate,avg_pollen_level,pollen_per_distance,pollen_per_bee_per_step
70,10,5,18,740.0,2209.065036936287,0.2571428571428571,22,8,0.8,0.26,0.004785476386919734,0.010571428571428572
70,10,6,17,850.0,2269.293177925202,0.24285714285714285,25,10,1.0,0.15,0.0053509424260285605,0.012142857142857143
70,10,7,8,435.0,2381.4465162194365,0.11428571428571428,13,5,0.5,0.5650000000000001,0.0026094584413136174,0.006214285714285714
70,10,8,18,705.0,2239.179133766823,0.2571428571428571,21,8,0.8,0.295,0.00449782173277315,0.010071428571428571
70,10,9,18,775.0,2245.7507815635054,0.2571428571428571,23,10,1.0,0.225,0.004929945327112644,0.01107142857142857
80,10,0,18,810.0,2229.4476678756473,0.225,24,9,0.9,0.19,0.004541483590708237,0.010125
80,10,1,21,800.0,2190.182401908079,0.2625,24,8,0.8,0.2,0.004565829764355715,0.01
80,10,2,22,905.0,2246.6554859273897,0.275,27,10,1.0,0.095,0.005035262447161697,0.0113125
80,10,3,26,1000.0,2176.0630195343233,0.325,30,10,1.0,0.0,0.005744318931845547,0.0125
80,10,4,22,935.0,2280.9341684658493,0.275,28,10,1.0,0.065,0.005123997071717761,0.0116875
80,10,5,15,705.0,2154.872124592644,0.1875,21,8,0.8,0.295,0.00408956981689385,0.0088125
80,10,6,27,1000.0,2234.7502004043304,0.3375,30,10,1.0,0.0,0.005593466329139781,0.0125
80,10,7,17,705.0,2368.5321353574523,0.2125,21,9,0.9,0.29500000000000004,0.003720658828498454,0.0088125
80,10,8,23,1000.0,2349.963500508879,0.2875,30,10,1.0,0.0,0.005319231552870143,0.0125
80,10,9,15,835.0,2366.6305699956597,0.1875,25,9,0.9,0.16499999999999998,0.00441027853367885,0.0104375
120,10,0,24,935.0,2482.7867808083633,0.2,28,10,1.0,0.065,0.0031382745900273403,0.007791666666666666
120,10,1,24,935.0,2315.9916181530225,0.2,28,10,1.0,0.065,0.0033642896656424144,0.007791666666666666
120,10,2,19,770.0,2214.568390243718,0.15833333333333333,23,9,0.9,0.22999999999999998,0.002897479569804795,0.006416666666666667
120,10,3,21,905.0,2262.6202518742484,0.175,27,10,1.0,0.095,0.003333156176083682,0.007541666666666667
120,10,4,21,870.0,2286.0077897709184,0.175,26,9,0.9,0.13,0.0031714677580895407,0.00725
120,10,5,20,905.0,2267.2196443411144,0.16666666666666666,27,10,1.0,0.095,0.0033263943727244744,0.007541666666666667
120,10,6,22,970.0,2277.449204407503,0.18333333333333332,29,10,1.0,0.03,0.003549292479362356,0.008083333333333333
120,10,7,14,870.0,2195.48677846683,0.11666666666666667,26,10,1.0,0.13,0.003302228950366478,0.00725
120,10,8,16,670.0,2282.1856942183153,0.13333333333333333,20,8,0.8,0.32999999999999996,0.0024464851162103673,0.005583333333333333
120,10,9,9,710.0,2233.8025579742007,0.075,21,9,0.9,0.29,0.0026486972385027603,0.005916666666666666
160,10,0,30,1000.0,2593.943689001501,0.1875,30,10,1.0,0.0,0.002409458627224804,0.00625
160,10,1,18,970.0,2463.571552454312,0.1125,29,10,1.0,0.03,0.0024608580960274063,0.0060625
160,10,2,18,1000.0,2269.203916104531,0.1125,30,10,1.0,0.0,0.0027542698810114753,0.00625
160,10,3,22,940.0,2316.7518131780685,0.1375,28,10,1.0,0.06,0.002535878019640268,0.005875
160,10,4,24,1000.0,2220.85093245555,0.15,30,10,1.0,0.0,0.0028142366102390775,0.00625
160,10,5,19,970.0,2257.8530845437217,0.11875,29,10,1.0,0.03,0.0026850728426491667,0.0060625
160,10,6,25,1000.0,2408.190765435505,0.15625,30,10,1.0,0.0,0.0025953093457983297,0.00625
160,10,7,27,970.0,2378.892407062613,0.16875,29,10,1.0,0.03,0.002548454895228237,0.0060625
160,10,8,24,970.0,2251.9526652031263,0.15,29,10,1.0,0.03,0.0026921080951997547,0.0060625
160,10,9,27,1000.0,2309.0061375419473,0.16875,30,10,1.0,0.0,0.002706792285382766,0.00625
20,25,0,14,545.0,1972.295405570873,0.7,16,8,0.32,0.7819999999999999,0.013816388723023262,0.02725
20,25,1,31,1255.0,1924.9286169865577,1.55,37,16,0.64,0.498,0.032598611421879135,0.06275
20,25,2,24,1020.0,1829.5005354023094,1.2,30,15,0.6,0.5920000000000001,0.027876460822562718,0.051
20,25,3,26,1045.0,2088.6996557143148,1.3,31,14,0.56,0.582,0.0250155640410306,0.05225
20,25,4,28,1150.0,1785.5953537122946,1.4,34,16,0.64,0.54,0.03220214472470269,0.0575
20,25,5,25,1050.0,1912.2741588049357,1.25,31,15,0.6,0.58,0.02745422237615215,0.0525
20,25,6,18,785.0,2145.6829327872906,0.9,23,12,0.48,0.6859999999999999,0.018292544252572006,0.03925
20,25,7,25,1015.0,1911.350657435431,1.25,30,14,0.56,0.594,0.026551904436046388,0.05075
20,25,8,27,1250.0,2000.4831180252786,1.35,37,16,0.64,0.5,0.031242453103875797,0.0625
20,25,9,36,1340.0,1839.218357824171,1.8,40,15,0.6,0.46399999999999997,0.03642851851438794,0.067
30,25,0,28,1170.0,2133.3873993992966,0.9333333333333333,35,13,0.52,0.532,0.018280786701459533,0.039
30,25,1,32,1285.0,2085.283780998307,1.0666666666666667,38,17,0.68,0.486,0.02054076942603339,0.042833333333333334
30,25,2,36,1450.0,2189.80407607303,1.2,43,19,0.76,0.42,0.022071989846694128,0.04833333333333333
30,25,3,37,1445.0,1922.8352991625738,1.2333333333333334,43,18,0.72,0.42200000000000004,0.025049814036409688,0.04816666666666667
30,25,4,37,1450.0,1975.360756964628,1.2333333333333334,43,19,0.76,0.42,0.024468104452780123,0.04833333333333333
30,25,5,26,1175.0,2129.1775634954856,0.8666666666666667,35,14,0.56,0.53,0.018395209182256494,0.03916666666666667
30,25,6,30,1245.0,1986.966000734082,1.0,37,14,0.56,0.502,0.020886114802501844,0.0415
30,25,7,24,1040.0,2030.6609121537003,0.8,31,12,0.48,0.584,0.01707161764880751,0.034666666666666665
30,25,8,28,1285.0,1931.402875153644,0.9333333333333333,38,16,0.64,0.486,0.022177316749580754,0.042833333333333334
30,25,9,26,1010.0,2134.120316506894,0.8666666666666667,30,13,0.52,0.596,0.015775430469530376,0.033666666666666664
40,25,0,46,1850.0,1936.588485616737,1.15,55,23,0.92,0.26,0.023882203340309008,0.04625
40,25,1,29,1150.0,2019.0871156400094,0.725,34,14,0.56,0.54,0.014239108247138131,0.02875
40,25,2,32,1345.0,2041.300696873998,0.8,40,17,0.68,0.462,0.016472340430536553,0.033625
40,25,3,41,1680.0,2011.0029619268585,1.025,50,19,0.76,0.32799999999999996,0.020885101014350253,0.042
40,25,4,49,1750.0,2056.893749572235,1.225,52,22,0.88,0.3,0.021269936771939987,0.04375
40,25,5,24,1080.0,2110.4956439261064,0.6,32,13,0.52,0.568,0.0127932033774647,0.027
40,25,6,44,1710.0,2014.3633288508386,1.1,51,18,0.72,0.316,0.021222586505478223,0.04275
40,25,7,39,1720.0,1936.412007020485,0.975,51,22,0.88,0.31200000000000006,0.022206018060259382,0.043
40,25,8,31,1275.0,2015.791487214515,0.775,38,16,0.64,0.49,0.015812647390453013,0.031875
40,25,9,46,1850.0,1990.4451929891143,1.15,55,22,0.88,0.26,0.02323600778504477,0.04625
60,25,0,28,1170.0,2110.915800365271,0.4666666666666667,35,13,0.52,0.532,0.009237696736471316,0.0195
60,25,1,42,1675.0,2220.6028592784323,0.7,50,19,0.76,0.33,0.012571661136984203,0.027916666666666666
60,25,2,49,1805.0,2120.1314219255237,0.8166666666666667,54,20,0.8,0.27799999999999997,0.01418937195224028,0.030083333333333333
60,25,3,35,1510.0,2181.491691611502,0.5833333333333334,45,19,0.76,0.39599999999999996,0.011536448551896917,0.025166666666666667
60,25,4,35,1545.0,2126.3731482770963,0.5833333333333334,46,19,0.76,0.382,0.012109821844234656,0.02575
60,25,5,37,1585.0,2062.3053026083594,0.6166666666666667,47,20,0.8,0.36599999999999994,0.01280928998885637,0.026416666666666668
60,25,6,40,1580.0,2137.627647124737,0.6666666666666666,47,18,0.72,0.368,0.012318952446537431,0.026333333333333334
60,25,7,22,1005.0,2117.8488296323912,0.36666666666666664,30,11,0.44,0.598,0.00790896865047134,0.01675
60,25,8,32,1445.0,2068.0449746109093,0.5333333333333333,43,18,0.72,0.42200000000000004,0.011645459179563767,0.024083333333333335
60,25,9,29,1210.0,2066.8467502552553,0.48333333333333334,36,15,0.6,0.516,0.009757214299597243,0.020166666666666666
70,25,0,47,1910.0,2106.4183019578045,0.6714285714285714,57,22,0.88,0.236,0.012953606726809036,0.027285714285714285
70,25,1,57,2075.0,2032.4288664187345,0.8142857142857143,62,23,0.92,0.17,0.014584942003451118,0.029642857142857144
70,25,2,32,1515.0,2101.815553239811,0.45714285714285713,45,18,0.72,0.39399999999999996,0.010297219996062975,0.021642857142857144
70,25,3,31,1380.0,2173.5622075151655,0.44285714285714284,41,17,0.68,0.44800000000000006,0.009070035192056108,0.019714285714285715
70,25,4,38,1445.0,2208.3830256718097,0.5428571428571428,43,18,0.72,0.42199999999999993,0.009347498555680758,0.020642857142857143
70,25,5,35,1475.0,2071.8097960018636,0.5,44,17,0.68,0.41,0.010170542012153715,0.02107142857142857
70,25,6,27,1380.0,2123.1796622103248,0.38571428571428573,41,19,0.76,0.44799999999999995,0.009285264956693427,0.019714285714285715
70,25,7,39,1640.0,2527.7043559782633,0.5571428571428572,49,18,0.72,0.3440000000000001,0.009268715058848007,0.023428571428571427
70,25,8,45,1840.0,2115.757322364266,0.6428571428571429,55,21,0.84,0.264,0.012423785094758007,0.026285714285714287
70,25,9,26,1220.0,2094.078693719218,0.37142857142857144,36,16,0.64,0.512,0.008322787238533606,0.01742857142857143
80,25,0,27,1315.0,2289.2807648365497,0.3375,39,17,0.68,0.47400000000000003,0.007180202731128791,0.0164375
80,25,1,51,2075.0,2096.824854508954,0.6375,62,23,0.92,0.17,0.012369893433981727,0.0259375
80,25,2,29,1380.0,2369.911985998857,0.3625,41,18,0.72,0.44799999999999995,0.007278751321530436,0.01725
80,25,3,39,1945.0,2091.979011819657,0.4875,58,22,0.88,0.222,0.011621770516164195,0.0243125
80,25,4,35,1485.0,2125.259482888761,0.4375,44,18,0.72,0.406,0.008734227584656582,0.0185625
80,25,5,35,1615.0,2134.152971693197,0.4375,48,20,0.8,0.354,0.009459256326871272,0.0201875
80,25,6,45,1910.0,2085.9681826386754,0.5625,57,21,0.84,0.23600000000000002,0.011445524528470504,0.023875
80,25,7,45,1980.0,2018.9740258220409,0.5625,59,23,0.92,0.20800000000000002,0.012258701540215628,0.02475
80,25,8,47,1980.0,2133.3198355557156,0.5875,59,23,0.92,0.20800000000000002,0.0116016359045163,0.02475
80,25,9,41,1895.0,2205.353650727745,0.5125,56,23,0.92,0.242,0.010740907696225209,0.0236875
120,25,0,37,1720.0,2214.6465812325036,0.30833333333333335,51,23,0.92,0.312,0.006472063513337867,0.014333333333333333
120,25,1,55,2205.0,2280.465882866951,0.4583333333333333,66,24,0.96,0.11800000000000001,0.008057564087255433,0.018375
120,25,2,61,2210.0,2133.437889619262,0.5083333333333333,66,25,1.0,0.11599999999999999,0.008632389420042288,0.018416666666666668
120,25,3,38,1740.0,2153.8833301010086,0.31666666666666665,52,19,0.76,0.304,0.006732026659642705,0.0145
120,25,4,54,2370.0,2189.8164233328966,0.45,71,25,1.0,0.052000000000000005,0.009019020859264783,0.01975
120,25,5,51,2275.0,2107.3368772788604,0.425,68,24,0.96,0.09,0.008996346781447515,0.018958333333333334
120,25,6,43,1950.0,2237.0649543340105,0.35833333333333334,58,23,0.92,0.22,0.007263982196188727,0.01625
120,25,7,46,1910.0,2040.1775040326668,0.38333333333333336,57,20,0.8,0.236,0.0078016087498295516,0.015916666666666666
120,25,8,61,2205.0,2177.5746595055907,0.5083333333333333,66,23,0.92,0.118,0.008438287027169929,0.018375
120,25,9,42,1845.0,2115.682170846003,0.35,55,21,0.84,0.262,0.007267159600750411,0.015375
160,25,0,52,2070.0,2187.914649876402,0.325,62,21,0.84,0.172,0.005913164848880579,0.0129375
160,25,1,53,2370.0,2162.666170036536,0.33125,71,24,0.96,0.052000000000000005,0.006849184680107035,0.0148125
160,25,2,45,2045.0,2211.034764750542,0.28125,61,23,0.92,0.18200000000000002,0.005780664421819724,0.01278125
160,25,3,49,2110.0,2160.250205842099,0.30625,63,24,0.96,0.156,0.006104616939434248,0.0131875
160,25,4,61,2470.0,2169.8506834093037,0.38125,74,25,1.0,0.012,0.007114544847733189,0.0154375
160,25,5,41,1710.0,2264.2534536650574,0.25625,51,20,0.8,0.316,0.0047200987957865615,0.0106875
160,25,6,46,1945.0,2197.1262029240306,0.2875,58,22,0.88,0.222,0.005532795514350489,0.01215625
160,25,7,53,2110.0,2211.4299250355834,0.33125,63,23,0.92,0.156,0.0059633361431462965,0.0131875
160,25,8,64,2370.0,2175.6120025161226,0.4,71,25,1.0,0.052000000000000005,0.0068084290686340945,0.0148125
160,25,9,63,2440.0,2123.277797462167,0.39375,73,25,1.0,0.024,0.007182291463805374,0.01525
20,50,0,34,1360.0,2617.5055233342255,1.7,40,19,0.38,0.728,0.02597893276396238,0.068
20,50,1,40,1440.0,1752.6842330690283,2.0,43,16,0.32,0.7120000000000001,0.041079846923666785,0.072
20,50,2,32,1245.0,1838.559570691947,1.6,37,15,0.3,0.7510000000000001,0.033858027225395826,0.06225
20,50,3,40,1585.0,1831.6975318623147,2.0,47,21,0.42,0.6829999999999999,0.04326587693734856,0.07925
20,50,4,45,1660.0,1711.848707940792,2.25,49,23,0.46,0.6679999999999999,0.048485593157260906,0.083
20,50,5,51,1915.0,1814.2166898857122,2.55,57,23,0.46,0.617,0.052777598472006026,0.09575
20,50,6,31,1215.0,1856.7854090188016,1.55,36,16,0.32,0.757,0.0327178357310028,0.06075
20,50,7,43,1650.0,1811.0365706420084,2.15,49,20,0.4,0.67,0.04555402212046659,0.0825
20,50,8,43,1685.0,1852.1545007155376,2.15,50,21,0.42,0.6629999999999999,0.04548756594952092,0.08425
20,50,9,40,1615.0,1693.3323057993202,2.0,48,19,0.38,0.677,0.04768703681105451,0.08075
30,50,0,52,2015.0,1995.3526227944387,1.7333333333333334,60,23,0.46,0.597,0.033661552298761874,0.06716666666666667
30,50,1,41,1715.0,1987.7286794159547,1.3666666666666667,51,23,0.46,0.657,0.02875979365728309,0.057166666666666664
30,50,2,66,2530.0,1735.5166534174366,2.2,75,33,0.66,0.49400000000000005,0.04859263849025653,0.08433333333333333
30,50,3,35,1425.0,1998.872909231101,1.1666666666666667,42,22,0.44,0.715,0.023763391749739432,0.0475
30,50,4,50,2085.0,1750.3029778742903,1.6666666666666667,62,26,0.52,0.583,0.03970741116169866,0.0695
30,50,5,31,1240.0,1933.7489543996694,1.0333333333333334,37,13,0.26,0.752,0.021374715285193382,0.04133333333333333
30,50,6,53,2050.0,1909.4511149528696,1.7666666666666666,61,24,0.48,0.59,0.035786898548078296,0.06833333333333333
30,50,7,52,2055.0,2039.7185176331552,1.7333333333333334,61,25,0.5,0.589,0.03358306521602104,0.0685
30,50,8,46,1750.0,1849.9440323611411,1.5333333333333334,52,23,0.46,0.65,0.03153248547680693,0.058333333333333334
30,50,9,58,2360.0,1843.9173624887333,1.9333333333333333,70,29,0.58,0.528,0.04266279404218547,0.07866666666666666
40,50,0,54,2225.0,1896.5343455452378,1.35,66,28,0.56,0.555,0.029329814211199155,0.055625
40,50,1,46,1815.0,2048.4217089514277,1.15,54,23,0.46,0.637,0.022151200508037545,0.045375
40,50,2,63,2380.0,1819.1150993048245,1.575,71,28,0.56,0.524,0.03270821072439998,0.0595
40,50,3,75,2985.0,3348.197591168368,1.875,89,35,0.7,0.40299999999999997,0.02228811113084855,0.074625
40,50,4,51,1950.0,1966.4574198738032,1.275,58,24,0.48,0.61,0.02479077324904829,0.04875
40,50,5,73,2955.0,1797.8598420850576,1.825,88,34,0.68,0.409,0.04109052233700481,0.073875
40,50,6,67,2460.0,1862.5915747740023,1.675,73,32,0.64,0.508,0.03301851078514736,0.0615
40,50,7,61,2480.0,1789.2468855734078,1.525,74,29,0.58,0.504,0.03465145056274925,0.062
40,50,8,73,2800.0,1764.5425689702824,1.825,83,36,0.72,0.44,0.03967033792834437,0.07
40,50,9,63,2350.0,1886.4101682535365,1.575,70,27,0.54,0.5299999999999999,0.031143810073072032,0.05875
60,50,0,89,3410.0,1830.428877559653,1.4833333333333334,102,36,0.72,0.318,0.03104918963532969,0.05683333333333333
60,50,1,76,3050.0,2392.5714549787936,1.2666666666666666,91,36,0.72,0.39,0.021246317733814097,0.050833333333333335
60,50,2,87,3290.0,1822.727276574493,1.45,98,38,0.76,0.342,0.03008312545603821,0.05483333333333333
60,50,3,77,3095.0,1959.9668246866795,1.2833333333333334,92,36,0.72,0.381,0.026318472682097284,0.051583333333333335
60,50,4,78,3085.0,1918.04335273289,1.3,92,34,0.68,0.38299999999999995,0.026806832386455988,0.051416666666666666
60,50,5,68,2755.0,1837.7687605975518,1.1333333333333333,82,33,0.66,0.449,0.024985007717585116,0.04591666666666667
60,50,6,66,2510.0,1918.882637480499,1.1,75,27,0.54,0.498,0.021800881677818858,0.041833333333333333
60,50,7,55,2285.0,1919.3438943308342,0.9166666666666666,68,28,0.56,0.543,0.019841849835154645,0.03808333333333333
60,50,8,66,2660.0,2107.380797449801,1.1,79,32,0.64,0.46799999999999997,0.021037172487754618,0.044333333333333336
60,50,9,69,2510.0,1926.6419111092177,1.15,75,27,0.54,0.498,0.021713081757496283,0.041833333333333333
70,50,0,70,2865.0,2034.2845489953067,1.0,85,35,0.7,0.42699999999999994,0.020119393547370377,0.040928571428571425
70,50,1,80,3055.0,1936.2480574100782,1.1428571428571428,91,36,0.72,0.389,0.02253991009872658,0.04364285714285714
70,50,2,67,2730.0,2177.5518185815936,0.9571428571428572,81,32,0.64,0.45399999999999996,0.01791002155136023,0.039
70,50,3,60,2380.0,1993.413182224927,0.8571428571428571,71,28,0.56,0.524,0.017056172951586113,0.034
70,50,4,92,3755.0,1912.3989928294127,1.3142857142857143,112,41,0.82,0.24900000000000003,0.028050034194743022,0.053642857142857145
70,50,5,93,3595.0,1899.846770772877,1.3285714285714285,107,42,0.84,0.281,0.027032255257222793,0.05135714285714286
70,50,6,69,2815.0,1919.1617376378383,0.9857142857142858,84,32,0.64,0.43699999999999994,0.02095408892623227,0.040214285714285716
70,50,7,80,3090.0,1873.4515633401406,1.1428571428571428,92,37,0.74,0.382,0.02356231567799687,0.04414285714285714
70,50,8,74,3030.0,1947.0266919244277,1.0571428571428572,90,36,0.72,0.39399999999999996,0.022231700502745026,0.04328571428571429
70,50,9,70,2675.0,1953.188457772107,1.0,80,30,0.6,0.465,0.01956507860888888,0.038214285714285715
80,50,0,73,2890.0,2033.6469606585256,0.9125,86,34,0.68,0.42200000000000004,0.01776365352435714,0.036125
80,50,1,66,2790.0,1997.927288178902,0.825,83,33,0.66,0.442,0.01745559020408012,0.034875
80,50,2,82,3285.0,1954.8587358973843,1.025,98,36,0.72,0.343,0.021005354118925696,0.0410625
80,50,3,85,3220.0,1997.6425902217827,1.0625,96,38,0.76,0.3559999999999999,0.020148749429461932,0.04025
80,50,4,75,2990.0,2132.8659972785194,0.9375,89,35,0.7,0.40199999999999997,0.017523369985591928,0.037375
80,50,5,70,2910.0,1959.9980215232026,0.875,87,31,0.62,0.418,0.01855869220303159,0.036375
80,50,6,78,3295.0,1928.4648573612394,0.975,98,39,0.78,0.341,0.02135766168762741,0.0411875
80,50,7,41,1875.0,2159.841486168866,0.5125,56,22,0.44,0.625,0.010851490792305095,0.0234375
80,50,8,67,2830.0,1957.0120321131853,0.8375,84,36,0.72,0.43399999999999994,0.01807602580848826,0.035375
80,50,9,40,2225.0,2117.8201884804243,0.5,66,30,0.6,0.555,0.013132606890463156,0.0278125
120,50,0,87,3645.0,2151.2828189723546,0.725,109,40,0.8,0.271,0.014119482446529193,0.030375
120,50,1,47,2355.0,2161.3826660432815,0.39166666666666666,70,29,0.58,0.529,0.009079835934802955,0.019625
120,50,2,78,3245.0,2116.6067652755,0.65,97,37,0.74,0.35100000000000003,0.0127759521089629,0.027041666666666665
120,50,3,86,3390.0,2065.3610932552347,0.7166666666666667,101,39,0.78,0.322,0.013677995626166712,0.02825
120,50,4,74,3015.0,2019.3820923883459,0.6166666666666667,90,35,0.7,0.39699999999999996,0.01244192473267126,0.025125
120,50,5,83,3550.0,1956.482189264974,0.6916666666666667,106,39,0.78,0.29,0.015120676025396082,0.029583333333333333
120,50,6,86,3525.0,2017.303204614425,0.7166666666666667,105,40,0.8,0.295,0.014561519524088871,0.029375
120,50,7,105,4050.0,2053.0181951130994,0.875,121,43,0.86,0.19,0.016439211342761984,0.03375
120,50,8,86,3875.0,2009.7790034701432,0.7166666666666667,116,41,0.82,0.225,0.016067272377167305,0.03229166666666667
120,50,9,99,4255.0,2194.183275069931,0.825,127,47,0.94,0.149,0.01616015113058559,0.035458333333333335
160,50,0,104,4160.0,2055.723791929032,0.65,124,46,0.92,0.168,0.012647613508234174,0.026
160,50,1,82,3545.0,2100.429462538441,0.5125,106,39,0.78,0.29100000000000004,0.01054843801953883,0.02215625
160,50,2,79,3485.0,2177.031725957413,0.49375,104,39,0.78,0.303,0.010005021856271324,0.02178125
160,50,3,131,4905.0,2089.61428149557,0.81875,147,50,1.0,0.019,0.014670769754721829,0.03065625
160,50,4,129,4845.0,2097.0286343940147,0.80625,145,50,1.0,0.031,0.0144400746386329,0.03028125
160,50,5,102,4045.0,2057.7469076884163,0.6375,121,44,0.88,0.191,0.012285888952397874,0.02528125
160,50,6,88,3385.0,2033.2767266149924,0.55,101,38,0.76,0.32299999999999995,0.010405002783473066,0.02115625
160,50,7,93,4030.0,2073.9750212083645,0.58125,120,45,0.9,0.19400000000000003,0.012144553209384824,0.0251875
160,50,8,77,3315.0,2157.458771894963,0.48125,99,39,0.78,0.33699999999999997,0.009603312132728303,0.02071875
160,50,9,100,3745.0,2126.56719603845,0.625,112,41,0.82,0.251,0.011006588479124078,0.02340625
20,75,0,54,2035.0,1699.7954796648105,2.7,60,27,0.36,0.7286666666666667,0.0598601427155604,0.10175
20,75,1,43,1725.0,1793.3106480635056,2.15,51,22,0.29333333333333333,0.77,0.04809540393525042,0.08625
20,75,2,51,1955.0,2009.7039613025688,2.55,58,26,0.3466666666666667,0.7393333333333333,0.04863900449131042,0.09775
20,75,3,50,2020.0,1585.331115020461,2.5,60,25,0.3333333333333333,0.7306666666666666,0.06370908830531372,0.101
