metric_avg_distance_per_bee,metric_avg_pollen_level,metric_avg_trips_per_bee,metric_plant_visitation_rate,metric_plants_visited,metric_pollen_per_bee_per_step,metric_pollen_per_distance,metric_total_plant_visits,metric_total_pollen_collected,metric_total_trips,param_attraction_strength,param_bee_velocity_mean,param_bee_velocity_std,param_dt,param_max_steps,param_num_bees,param_num_hives,param_num_plants,param_simulation_bounds_max,param_simulation_bounds_min,run_name,timestamp
2315.9916181530225,0.065,0.2,1.0,10,0.007791666666666666,0.0033642896656424144,28,935.0,24,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r1,2025-12-12T08:32:21.188465
2214.568390243718,0.22999999999999998,0.15833333333333333,0.9,9,0.006416666666666667,0.002897479569804795,23,770.0,19,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r2,2025-12-12T08:32:24.084426
2262.6202518742484,0.095,0.175,1.0,10,0.007541666666666667,0.003333156176083682,27,905.0,21,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r3,2025-12-12T08:32:26.756274
2286.0077897709184,0.13,0.175,0.9,9,0.00725,0.0031714677580895407,26,870.0,21,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r4,2025-12-12T08:32:29.479097
2267.2196443411144,0.095,0.16666666666666666,1.0,10,0.007541666666666667,0.0033263943727244744,27,905.0,20,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r5,2025-12-12T08:32:32.240545
2277.449204407503,0.03,0.18333333333333332,1.0,10,0.008083333333333333,0.003549292479362356,29,970.0,22,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r6,2025-12-12T08:32:34.860533
2195.48677846683,0.13,0.11666666666666667,1.0,10,0.00725,0.003302228950366478,26,870.0,14,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r7,2025-12-12T08:32:37.735282
2282.1856942183153,0.32999999999999996,0.13333333333333333,0.8,8,0.005583333333333333,0.0024464851162103673,20,670.0,16,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r8,2025-12-12T08:32:40.652340
2233.8025579742007,0.29,0.075,0.9,9,0.005916666666666666,0.0026486972385027603,21,710.0,9,0.4,24,1.0,0.05,1000,120,2,10,500,-500,sweep_120bees_10plants_r9,2025-12-12T08:32:43.808387
2214.6465812325036,0.312,0.30833333333333335,0.92,23,0.014333333333333333,0.006472063513337867,51,1720.0,37,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r0,2025-12-12T08:35:44.457599
2280.465882866951,0.11800000000000001,0.4583333333333333,0.96,24,0.018375,0.008057564087255433,66,2205.0,55,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r1,2025-12-12T08:35:49.620556
2133.437889619262,0.11599999999999999,0.5083333333333333,1.0,25,0.018416666666666668,0.008632389420042288,66,2210.0,61,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r2,2025-12-12T08:35:54.676953
2153.8833301010086,0.304,0.31666666666666665,0.76,19,0.0145,0.006732026659642705,52,1740.0,38,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r3,2025-12-12T08:36:00.410997
2189.8164233328966,0.052000000000000005,0.45,1.0,25,0.01975,0.009019020859264783,71,2370.0,54,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r4,2025-12-12T08:36:05.613741
2107.3368772788604,0.09,0.425,0.96,24,0.018958333333333334,0.008996346781447515,68,2275.0,51,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r5,2025-12-12T08:36:10.933817
2237.0649543340105,0.22,0.35833333333333334,0.92,23,0.01625,0.007263982196188727,58,1950.0,43,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r6,2025-12-12T08:36:16.526531
2040.1775040326668,0.236,0.38333333333333336,0.8,20,0.015916666666666666,0.0078016087498295516,57,1910.0,46,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r7,2025-12-12T08:36:22.035720
2177.5746595055907,0.118,0.5083333333333333,0.92,23,0.018375,0.008438287027169929,66,2205.0,61,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r8,2025-12-12T08:36:27.054943
2115.682170846003,0.262,0.35,0.84,21,0.015375,0.007267159600750411,55,1845.0,42,0.4,24,1.0,0.05,1000,120,2,25,500,-500,sweep_120bees_25plants_r9,2025-12-12T08:36:32.798097
2151.2828189723546,0.271,0.725,0.8,40,0.030375,0.014119482446529193,109,3645.0,87,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r0,2025-12-12T08:41:47.714932
2161.3826660432815,0.529,0.39166666666666666,0.58,29,0.019625,0.009079835934802955,70,2355.0,47,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r1,2025-12-12T08:41:59.023492
2116.6067652755,0.35100000000000003,0.65,0.74,37,0.027041666666666665,0.0127759521089629,97,3245.0,78,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r2,2025-12-12T08:42:09.278888
2065.3610932552347,0.322,0.7166666666666667,0.78,39,0.02825,0.013677995626166712,101,3390.0,86,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r3,2025-12-12T08:42:19.315079
2019.3820923883459,0.39699999999999996,0.6166666666666667,0.7,35,0.025125,0.01244192473267126,90,3015.0,74,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r4,2025-12-12T08:42:29.363517
1956.482189264974,0.29,0.6916666666666667,0.78,39,0.029583333333333333,0.015120676025396082,106,3550.0,83,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r5,2025-12-12T08:42:38.723572
2017.303204614425,0.295,0.7166666666666667,0.8,40,0.029375,0.014561519524088871,105,3525.0,86,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r6,2025-12-12T08:42:48.430454
2053.0181951130994,0.19,0.875,0.86,43,0.03375,0.016439211342761984,121,4050.0,105,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r7,2025-12-12T08:42:57.767247
2009.7790034701432,0.225,0.7166666666666667,0.82,41,0.03229166666666667,0.016067272377167305,116,3875.0,86,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r8,2025-12-12T08:43:07.308838
2194.183275069931,0.149,0.825,0.94,47,0.035458333333333335,0.01616015113058559,127,4255.0,99,0.4,24,1.0,0.05,1000,120,2,50,500,-500,sweep_120bees_50plants_r9,2025-12-12T08:43:16.206158
2099.763883345847,0.514,0.7916666666666666,0.5333333333333333,40,0.030375,0.01446591221085262,109,3645.0,95,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r0,2025-12-12T08:51:00.521744
2251.463643877038,0.5179999999999999,0.7916666666666666,0.5333333333333333,40,0.030125,0.0133801849663113,108,3615.0,95,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r1,2025-12-12T08:51:15.617614
1860.0562562068678,0.2813333333333333,1.0916666666666666,0.7866666666666666,59,0.04491666666666667,0.02414801515641429,161,5390.0,131,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r2,2025-12-12T08:51:28.321738
1957.133692002351,0.286,1.1083333333333334,0.7733333333333333,58,0.044625,0.02280120166668021,160,5355.0,133,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r3,2025-12-12T08:51:40.869444
2041.8842138665736,0.5166666666666667,0.7,0.5733333333333334,43,0.030208333333333334,0.014794341975018221,108,3625.0,84,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r4,2025-12-12T08:51:55.790330
1901.9744168569543,0.272,1.15,0.84,63,0.0455,0.02392250894477831,163,5460.0,138,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r5,2025-12-12T08:52:08.298554
1943.2134373115084,0.3026666666666667,1.1,0.7733333333333333,58,0.043583333333333335,0.022428484949976533,156,5230.0,132,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r6,2025-12-12T08:52:21.364121
1887.1859340365118,0.31666666666666665,1.1333333333333333,0.7733333333333333,58,0.042708333333333334,0.02263069714703959,153,5125.0,136,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r7,2025-12-12T08:52:34.181714
2309.2948863547686,0.4773333333333333,0.825,0.6266666666666667,47,0.03266666666666666,0.014145732041277385,117,3920.0,99,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r8,2025-12-12T08:52:48.871314
1971.83620662464,0.5159999999999999,0.7333333333333333,0.5733333333333334,43,0.03025,0.01534103081096249,108,3630.0,88,0.4,24,1.0,0.05,1000,120,2,75,500,-500,sweep_120bees_75plants_r9,2025-12-12T08:53:03.642763
1956.3310315695696,0.357,0.975,0.71,71,0.0401875,0.020542280090377885,192,6430.0,156,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r0,2025-12-12T09:06:38.529789
1971.25758829763,0.40149999999999997,0.9125,0.64,64,0.03740625,0.018975830567279584,179,5985.0,146,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r1,2025-12-12T09:07:02.723135
1882.6597317395438,0.317,1.05,0.74,74,0.0426875,0.022674038903757462,204,6830.0,168,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r2,2025-12-12T09:07:24.694320
1850.0249605226759,0.28700000000000003,1.1,0.78,78,0.0445625,0.024087512844913204,213,7130.0,176,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r3,2025-12-12T09:07:46.744327
2026.950593386764,0.4164999999999999,0.91875,0.66,66,0.03646875,0.01799192842636859,174,5835.0,147,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r4,2025-12-12T09:08:10.913230
2000.9926142789634,0.3975,0.99375,0.65,65,0.03765625,0.01881878510259721,180,6025.0,159,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r5,2025-12-12T09:08:35.525143
1955.8962545009945,0.30949999999999994,1.025,0.78,78,0.04315625,0.022064692797834722,206,6905.0,164,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r6,2025-12-12T09:08:58.004081
1924.3417769228568,0.288,1.2,0.75,75,0.0445,0.02312479027044681,213,7120.0,192,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r7,2025-12-12T09:09:20.229269
1966.3628406236057,0.452,0.88125,0.58,58,0.03425,0.017417945097629117,164,5480.0,141,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r8,2025-12-12T09:09:46.011249
1965.116500800776,0.37200000000000005,1.01875,0.66,66,0.03925,0.019973370527399167,188,6280.0,163,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r9,2025-12-12T09:10:10.175241
2593.943689001501,0.0,0.1875,1.0,10,0.00625,0.002409458627224804,30,1000.0,30,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r0,2025-12-12T08:32:47.074472
2463.571552454312,0.03,0.1125,1.0,10,0.0060625,0.0024608580960274063,29,970.0,18,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r1,2025-12-12T08:32:50.886320
2269.203916104531,0.0,0.1125,1.0,10,0.00625,0.0027542698810114753,30,1000.0,18,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r2,2025-12-12T08:32:54.637492
2316.7518131780685,0.06,0.1375,1.0,10,0.005875,0.002535878019640268,28,940.0,22,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r3,2025-12-12T08:32:58.205798
2220.85093245555,0.0,0.15,1.0,10,0.00625,0.0028142366102390775,30,1000.0,24,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r4,2025-12-12T08:33:01.681425
2257.8530845437217,0.03,0.11875,1.0,10,0.0060625,0.0026850728426491667,29,970.0,19,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r5,2025-12-12T08:33:05.250261
2408.190765435505,0.0,0.15625,1.0,10,0.00625,0.0025953093457983297,30,1000.0,25,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r6,2025-12-12T08:33:08.831268
2378.892407062613,0.03,0.16875,1.0,10,0.0060625,0.002548454895228237,29,970.0,27,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r7,2025-12-12T08:33:12.151468
2251.9526652031263,0.03,0.15,1.0,10,0.0060625,0.0026921080951997547,29,970.0,24,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r8,2025-12-12T08:33:15.680690
2309.0061375419473,0.0,0.16875,1.0,10,0.00625,0.002706792285382766,30,1000.0,27,0.4,24,1.0,0.05,1000,160,2,10,500,-500,sweep_160bees_10plants_r9,2025-12-12T08:33:19.036507
2187.914649876402,0.172,0.325,0.84,21,0.0129375,0.005913164848880579,62,2070.0,52,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r0,2025-12-12T08:36:39.877565
2162.666170036536,0.052000000000000005,0.33125,0.96,24,0.0148125,0.006849184680107035,71,2370.0,53,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r1,2025-12-12T08:36:47.067443
2211.034764750542,0.18200000000000002,0.28125,0.92,23,0.01278125,0.005780664421819724,61,2045.0,45,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r2,2025-12-12T08:36:54.613770
2160.250205842099,0.156,0.30625,0.96,24,0.0131875,0.006104616939434248,63,2110.0,49,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r3,2025-12-12T08:37:02.300658
2169.8506834093037,0.012,0.38125,1.0,25,0.0154375,0.007114544847733189,74,2470.0,61,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r4,2025-12-12T08:37:09.128174
2264.2534536650574,0.316,0.25625,0.8,20,0.0106875,0.0047200987957865615,51,1710.0,41,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r5,2025-12-12T08:37:17.121873
2197.1262029240306,0.222,0.2875,0.88,22,0.01215625,0.005532795514350489,58,1945.0,46,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r6,2025-12-12T08:37:24.691091
2211.4299250355834,0.156,0.33125,0.92,23,0.0131875,0.0059633361431462965,63,2110.0,53,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r7,2025-12-12T08:37:32.035837
2175.6120025161226,0.052000000000000005,0.4,1.0,25,0.0148125,0.0068084290686340945,71,2370.0,64,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r8,2025-12-12T08:37:38.701528
2123.277797462167,0.024,0.39375,1.0,25,0.01525,0.007182291463805374,73,2440.0,63,0.4,24,1.0,0.05,1000,160,2,25,500,-500,sweep_160bees_25plants_r9,2025-12-12T08:37:45.396613
2055.723791929032,0.168,0.65,0.92,46,0.026,0.012647613508234174,124,4160.0,104,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r0,2025-12-12T08:43:29.127342
2100.429462538441,0.29100000000000004,0.5125,0.78,39,0.02215625,0.01054843801953883,106,3545.0,82,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r1,2025-12-12T08:43:42.743654
2177.031725957413,0.303,0.49375,0.78,39,0.02178125,0.010005021856271324,104,3485.0,79,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r2,2025-12-12T08:43:56.675821
2089.61428149557,0.019,0.81875,1.0,50,0.03065625,0.014670769754721829,147,4905.0,131,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r3,2025-12-12T08:44:07.725344
2097.0286343940147,0.031,0.80625,1.0,50,0.03028125,0.0144400746386329,145,4845.0,129,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r4,2025-12-12T08:44:19.012458
2057.7469076884163,0.191,0.6375,0.88,44,0.02528125,0.012285888952397874,121,4045.0,102,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r5,2025-12-12T08:44:31.582949
2033.2767266149924,0.32299999999999995,0.55,0.76,38,0.02115625,0.010405002783473066,101,3385.0,88,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r6,2025-12-12T08:44:45.007179
2073.9750212083645,0.19400000000000003,0.58125,0.9,45,0.0251875,0.012144553209384824,120,4030.0,93,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r7,2025-12-12T08:44:58.214900
2157.458771894963,0.33699999999999997,0.48125,0.78,39,0.02071875,0.009603312132728303,99,3315.0,77,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r8,2025-12-12T08:45:12.412441
2126.56719603845,0.251,0.625,0.82,41,0.02340625,0.011006588479124078,112,3745.0,100,0.4,24,1.0,0.05,1000,160,2,50,500,-500,sweep_160bees_50plants_r9,2025-12-12T08:45:25.566225
2022.9774660805765,0.29666666666666663,0.8,0.8133333333333334,61,0.03296875,0.016297141492077716,157,5275.0,128,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r0,2025-12-12T08:53:21.609211
1979.6187493521109,0.3933333333333333,0.7125,0.6666666666666666,50,0.0284375,0.014365139756989581,136,4550.0,114,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r1,2025-12-12T08:53:40.743258
2189.582220065945,0.34,0.76875,0.7466666666666667,56,0.0309375,0.014129407754812804,148,4950.0,123,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r2,2025-12-12T08:53:59.109898
1970.6979865510475,0.2773333333333333,0.80625,0.7866666666666666,59,0.033875,0.01718934115281927,162,5420.0,129,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r3,2025-12-12T08:54:17.001285
2057.6998110262416,0.384,0.725,0.6666666666666666,50,0.028875,0.01403265911056244,138,4620.0,116,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r4,2025-12-12T08:54:36.639918
2060.0608126710003,0.5173333333333333,0.51875,0.5333333333333333,40,0.022625,0.010982685492019648,108,3620.0,83,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r5,2025-12-12T08:54:57.337727
1963.8880988415083,0.3493333333333334,0.8,0.7066666666666667,53,0.0305,0.015530416431563417,146,4880.0,128,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r6,2025-12-12T08:55:15.894679
2073.3695382173782,0.37399999999999994,0.725,0.6933333333333334,52,0.02934375,0.014152686947078852,140,4695.0,116,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r7,2025-12-12T08:55:34.892725
2037.5388837092346,0.18066666666666667,0.925,0.92,69,0.03840625,0.01884933353030466,183,6145.0,148,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r8,2025-12-12T08:55:52.285030
2071.5368957183537,0.374,0.75,0.72,54,0.02934375,0.014165207513634159,140,4695.0,120,0.4,24,1.0,0.05,1000,160,2,75,500,-500,sweep_160bees_75plants_r9,2025-12-12T08:56:11.682626
1637.701498751887,0.7780000000000001,3.0,0.27,27,0.111,0.06777791928785222,66,2220.0,60,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r0,2025-12-12T08:56:14.239228
1761.416332043719,0.8255,2.25,0.21,21,0.08725,0.049534001935116846,52,1745.0,45,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r1,2025-12-12T08:56:17.074316
1699.5922454882825,0.7605000000000001,3.05,0.32,32,0.11975,0.07045807623439501,71,2395.0,61,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r2,2025-12-12T08:56:19.598760
1623.1657430935315,0.7475,3.4,0.3,30,0.12625,0.0777801038108313,75,2525.0,68,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r3,2025-12-12T08:56:22.028068
1660.7365923810435,0.8080000000000002,2.5,0.24,24,0.096,0.057805675168728705,57,1920.0,50,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r4,2025-12-12T08:56:24.833375
1626.325268451983,0.7715000000000001,3.05,0.28,28,0.11425,0.07025039960717626,68,2285.0,61,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r5,2025-12-12T08:56:27.238886
1763.4193062935185,0.785,3.0,0.26,26,0.1075,0.06096111096001962,64,2150.0,60,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r6,2025-12-12T08:56:30.052578
1713.7076700993894,0.8005,2.7,0.29,29,0.09975,0.05820712700329738,59,1995.0,54,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r7,2025-12-12T08:56:32.487836
1698.371801532069,0.7235,3.6,0.35,35,0.13825,0.08140149281522885,82,2765.0,72,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r8,2025-12-12T08:56:34.931921
1919.549400089125,0.8584999999999999,1.6,0.17,17,0.07075,0.036857608351582444,42,1415.0,32,0.4,24,1.0,0.05,1000,20,2,100,500,-500,sweep_20bees_100plants_r9,2025-12-12T08:56:38.127675
2000.0855672345053,0.295,0.95,0.9,9,0.03525,0.01762424597100601,21,705.0,19,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r0,2025-12-12T08:31:05.765058
2037.4493679989312,0.465,0.65,0.6,6,0.02675,0.013129160616281893,16,535.0,13,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r1,2025-12-12T08:31:06.275538
2115.29324501107,0.49000000000000005,0.5,0.7,7,0.0255,0.012055066152242427,15,510.0,10,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r2,2025-12-12T08:31:06.773892
2025.7663694201049,0.36,0.8,0.7,7,0.032,0.01579649089009228,19,640.0,16,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r3,2025-12-12T08:31:07.243996
2085.8774758789964,0.22000000000000003,0.95,0.9,9,0.039,0.01869716723584891,23,780.0,19,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r4,2025-12-12T08:31:07.683239
2067.2679886478745,0.49000000000000005,0.55,0.7,7,0.0255,0.012335120622981557,15,510.0,11,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r5,2025-12-12T08:31:08.237788
2008.2241772207094,0.43,0.75,0.7,7,0.0285,0.01419164270765961,17,570.0,15,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r6,2025-12-12T08:31:08.690413
2113.994832451563,0.6,0.6,0.4,4,0.02,0.009460761063832094,12,400.0,12,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r7,2025-12-12T08:31:09.177959
2215.7444555640177,0.22999999999999998,1.1,0.9,9,0.0385,0.01737564993260914,23,770.0,22,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r8,2025-12-12T08:31:09.606243
2085.022108343953,0.495,0.65,0.6,6,0.02525,0.012110183340000665,15,505.0,13,0.4,24,1.0,0.05,1000,20,2,10,500,-500,sweep_20bees_10plants_r9,2025-12-12T08:31:10.100650
1972.295405570873,0.7819999999999999,0.7,0.32,8,0.02725,0.013816388723023262,16,545.0,14,0.4,24,1.0,0.05,1000,20,2,25,500,-500,sweep_20bees_25plants_r0,2025-12-12T08:33:19.994221
1924.9286169865577,0.498,1.55,0.64,16,0.06275,0.032598611421879135,37,1255.0,31,0.4,24,1.0,0.05,1000,20,2,25,500,-500,sweep_20bees_25plants_r1,2025-12-12T08:33:20.841098
1829.5005354023094,0.5920000000000001,1.2,0.6,15,0.051,0.027876460822562718,30,1020.0,24,0.4,24,1.0,0.05,1000,20,2,25,500,-500,sweep_20bees_25plants_r2,2025-12-12T08:33:21.708522
