metric_avg_distance_per_bee,metric_avg_pollen_level,metric_avg_trips_per_bee,metric_plant_visitation_rate,metric_plants_visited,metric_pollen_per_bee_per_step,metric_pollen_per_distance,metric_total_plant_visits,metric_total_pollen_collected,metric_total_trips,param_attraction_strength,param_bee_velocity_mean,param_bee_velocity_std,param_dt,param_max_steps,param_num_bees,param_num_hives,param_num_plants,param_simulation_bounds_max,param_simulation_bounds_min,run_name,timestamp
1984.7498554184072,0.3035,1.09375,0.77,77,0.04353125,0.02193286467871949,208,6965.0,175,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r0,2025-12-12T08:14:30.699355
1884.731611181624,0.27649999999999997,1.19375,0.79,79,0.04521875,0.02399214282379989,216,7235.0,191,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r1,2025-12-12T08:14:53.057267
2024.9850411447965,0.40049999999999997,0.89375,0.67,67,0.03746875,0.01850322310470875,179,5995.0,143,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r2,2025-12-12T08:15:18.018936
1916.4712915951,0.37099999999999994,1.05625,0.69,69,0.0393125,0.02051296055015767,188,6290.0,169,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r3,2025-12-12T08:15:41.763374
2057.593457503578,0.41050000000000003,0.9125,0.68,68,0.03684375,0.01790623403551327,176,5895.0,146,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r4,2025-12-12T08:16:06.880002
1962.199117760308,0.40700000000000003,0.95,0.67,67,0.0370625,0.018888246184874374,177,5930.0,152,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r5,2025-12-12T08:16:31.029759
1958.5373048593817,0.565,0.63125,0.48,48,0.0271875,0.013881532883006278,130,4350.0,101,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r6,2025-12-12T08:16:57.796277
1921.7771897325133,0.4885000000000001,0.825,0.57,57,0.03196875,0.016634992948610053,153,5115.0,132,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r7,2025-12-12T08:17:23.864640
1989.4907037114262,0.5005,0.75,0.57,57,0.03121875,0.015691830045629733,149,4995.0,120,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r8,2025-12-12T08:17:50.842302
1925.1038490407511,0.25999999999999995,1.13125,0.82,82,0.04625,0.024024677953371525,221,7400.0,181,0.4,24,1.0,0.05,1000,160,2,100,500,-500,sweep_160bees_100plants_r9,2025-12-12T08:18:15.362507
