bees,plants,repeat,total_trips,total_pollen_collected,avg_distance_per_bee,avg_trips_per_bee,total_plant_visits,plants_visited,visitation_rate,avg_pollen_level,pollen_per_distance,pollen_per_bee_per_step
40,10,7,10,505.0,2195.9788950592747,0.25,15,6,0.6,0.495,0.005749144506081067,0.012625
40,10,8,24,970.0,2039.537220589015,0.6,29,10,1.0,0.03,0.011889952169147783,0.02425
40,10,9,15,575.0,2203.9691362471303,0.375,17,7,0.7,0.425,0.0065223236403743065,0.014375
80,10,0,30,1000.0,2543.9251903321774,0.375,30,10,1.0,0.0,0.004913666505408435,0.0125
80,10,1,23,1000.0,2212.2100145333907,0.2875,30,10,1.0,0.0,0.00565045810202453,0.0125
80,10,2,16,775.0,2409.985165161187,0.2,23,9,0.9,0.225,0.0040197342871826644,0.0096875
80,10,3,29,1000.0,2260.0380679531436,0.3625,30,10,1.0,0.0,0.005530880287924051,0.0125
80,10,4,24,905.0,2196.881788874415,0.3,27,10,1.0,0.095,0.005149343973485265,0.0113125
80,10,5,23,1000.0,2178.5095129985225,0.2875,30,10,1.0,0.0,0.0057378679897499615,0.0125
80,10,6,19,940.0,2263.438383877774,0.2375,28,10,1.0,0.06,0.005191217080921652,0.01175
80,10,7,19,810.0,2163.094042746929,0.2375,24,9,0.9,0.19,0.004680795101789559,0.010125
80,10,8,17,940.0,2269.2065975514656,0.2125,28,10,1.0,0.06,0.005178021257596626,0.01175
80,10,9,17,905.0,2609.7459035532215,0.2125,27,10,1.0,0.095,0.004334713193570992,0.0113125
160,10,0,23,1000.0,2444.4966935782772,0.14375,30,10,1.0,0.0,0.0025567635319036536,0.00625
160,10,1,13,905.0,2348.811757762328,0.08125,27,10,1.0,0.095,0.0024081325296960413,0.00565625
160,10,2,20,970.0,2299.5376042248668,0.125,29,10,1.0,0.03,0.002636399591318517,0.0060625
160,10,3,19,835.0,2286.8177885012437,0.11875,25,9,0.9,0.16499999999999998,0.0022821013664671174,0.00521875
160,10,4,21,900.0,2414.714736832083,0.13125,27,9,0.9,0.1,0.0023294677065579844,0.005625
160,10,5,28,1000.0,2252.255992605848,0.175,30,10,1.0,0.0,0.0027749953915179883,0.00625
160,10,6,26,970.0,2377.0609369589574,0.1625,29,10,1.0,0.03,0.0025504184203859453,0.0060625
160,10,7,19,905.0,2433.7218726108285,0.11875,27,10,1.0,0.095,0.002324115201352952,0.00565625
160,10,8,22,970.0,2275.0850454701495,0.1375,29,10,1.0,0.03,0.002664735550027395,0.0060625
160,10,9,23,835.0,2469.990052366552,0.14375,25,9,0.9,0.16499999999999998,0.0021128627603175165,0.00521875
20,25,0,26,1115.0,2109.7587906332237,1.3,33,15,0.6,0.5539999999999999,0.026424821760437922,0.05575
20,25,1,24,905.0,1960.4629128374295,1.2,27,10,0.4,0.638,0.023081283355933773,0.04525
20,25,2,18,850.0,2156.231332097862,0.9,25,11,0.44,0.66,0.019710315571126815,0.0425
20,25,3,29,1075.0,1925.071918892044,1.45,32,13,0.52,0.57,0.027921034779279975,0.05375
20,25,4,24,875.0,1864.5224877316082,1.2,26,10,0.4,0.65,0.02346445284938696,0.04375
20,25,5,27,1090.0,1857.6472730956532,1.35,32,15,0.6,0.564,0.02933818534300064,0.0545
20,25,6,20,740.0,2037.3227247753864,1.0,22,9,0.36,0.7040000000000001,0.018161089330645554,0.037
20,25,7,25,1050.0,2023.7490114611708,1.25,31,15,0.6,0.58,0.02594195214064336,0.0525
20,25,8,22,910.0,1941.9077465195464,1.1,27,11,0.44,0.636,0.02343056722521912,0.0455
20,25,9,34,1345.0,1841.5995364262799,1.7,40,16,0.64,0.462,0.0365171681844046,0.06725
40,25,0,32,1240.0,1949.4464381999437,0.8,37,15,0.6,0.504,0.015901950108782884,0.031
40,25,1,33,1450.0,2030.9801227138582,0.825,43,19,0.76,0.42,0.017848525248765918,0.03625
40,25,2,27,1050.0,2127.410254850287,0.675,31,13,0.52,0.58,0.012338945880397339,0.02625
40,25,3,32,1315.0,2146.085393270004,0.8,39,17,0.68,0.474,0.01531858895414602,0.032875
40,25,4,19,810.0,2156.7895794200203,0.475,24,11,0.44,0.6759999999999999,0.009388954858287755,0.02025
40,25,5,36,1340.0,1990.752940423358,0.9,40,15,0.6,0.46399999999999997,0.016827803852383517,0.0335
40,25,6,46,1705.0,2203.767184663943,1.15,51,19,0.76,0.31799999999999995,0.019341879803197074,0.042625
40,25,7,26,1080.0,2113.1644954471412,0.65,32,12,0.48,0.568,0.012777046017085791,0.027
40,25,8,18,815.0,2138.2648652159564,0.45,24,13,0.52,0.6739999999999999,0.009528754052619296,0.020375
40,25,9,27,1040.0,2130.516994611813,0.675,31,12,0.48,0.5840000000000001,0.012203610703765957,0.026
80,25,0,39,1680.0,2128.611302902215,0.4875,50,19,0.76,0.32799999999999996,0.009865587000955951,0.021
80,25,1,48,1945.0,2012.78767273606,0.6,58,21,0.84,0.222,0.01207901873074922,0.0243125
80,25,2,56,2240.0,2106.6091605943975,0.7,67,23,0.92,0.10400000000000001,0.013291502061113018,0.028
80,25,3,44,1840.0,2052.488532093462,0.55,55,20,0.8,0.264,0.011205909139253926,0.023
80,25,4,21,1010.0,3247.24755891207,0.2625,30,14,0.56,0.596,0.0038879080732082444,0.012625
80,25,5,52,2175.0,2053.6234894349086,0.65,65,23,0.92,0.13,0.013238794813104289,0.0271875
80,25,6,60,2380.0,1965.8288187691983,0.75,71,25,1.0,0.048,0.015133565911718815,0.02975
80,25,7,13,910.0,2167.783471678757,0.1625,27,13,0.52,0.636,0.005247295289686413,0.011375
80,25,8,40,1750.0,2015.0687352855166,0.5,52,23,0.92,0.3,0.010855709096643056,0.021875
80,25,9,39,1540.0,2120.580908781393,0.4875,46,16,0.64,0.384,0.009077701265858395,0.01925
160,25,0,50,2380.0,2221.4904155659815,0.3125,71,25,1.0,0.048,0.006695955065018911,0.014875
160,25,1,37,1840.0,2170.190281099455,0.23125,55,21,0.84,0.264,0.0052990745098046915,0.0115
160,25,2,52,1975.0,2135.5589792409314,0.325,59,21,0.84,0.21,0.005780102596083529,0.01234375
160,25,3,66,2500.0,2227.6859484788943,0.4125,75,25,1.0,0.0,0.007014004828943255,0.015625
160,25,4,43,1805.0,2304.716784515948,0.26875,54,20,0.8,0.278,0.004894853057777928,0.01128125
160,25,5,45,1845.0,2190.382098716704,0.28125,55,20,0.8,0.262,0.0052644924402714495,0.01153125
160,25,6,21,1645.0,2420.233730288591,0.13125,49,19,0.76,0.34199999999999997,0.004248040125766719,0.01028125
160,25,7,41,1810.0,2141.8230129777303,0.25625,54,21,0.84,0.27599999999999997,0.005281715590623184,0.0113125
160,25,8,64,2500.0,2151.0426752324943,0.4,75,25,1.0,0.0,0.007263919112302679,0.015625
160,25,9,47,2175.0,2169.6321966785968,0.29375,65,24,0.96,0.13,0.0062654628838980765,0.01359375
20,50,0,25,1120.0,2003.2195246991346,1.25,33,15,0.3,0.7759999999999999,0.027954999094974724,0.056
20,50,1,42,1545.0,1959.310454840068,2.1,46,18,0.36,0.691,0.03942713611779592,0.07725
20,50,2,38,1515.0,1723.0673390350876,1.9,45,19,0.38,0.6970000000000001,0.0439622980970783,0.07575
20,50,3,48,1885.0,1618.5808966127902,2.4,56,22,0.44,0.623,0.05823002124715379,0.09425
20,50,4,27,1040.0,1888.8292638863873,1.35,31,13,0.26,0.792,0.027530280790444058,0.052
20,50,5,47,1675.0,1844.1654467825804,2.35,50,20,0.4,0.665,0.04541349592365169,0.08375
20,50,6,45,1675.0,1699.0550825923092,2.25,50,20,0.4,0.665,0.049292104098367207,0.08375
20,50,7,46,1790.0,1704.409271472041,2.3,53,24,0.48,0.642,0.052510861973135044,0.0895
20,50,8,56,2155.0,1710.3252415918591,2.8,64,25,0.5,0.569,0.06299971337598534,0.10775
20,50,9,35,1430.0,2624.005331436534,1.75,42,22,0.44,0.714,0.02724842024648506,0.0715
40,50,0,51,2080.0,1837.9717905470418,1.275,62,25,0.5,0.5840000000000001,0.028292055551365707,0.052
40,50,1,49,1840.0,2001.7791856012227,1.225,55,21,0.42,0.632,0.02297955755104136,0.046
40,50,2,62,2450.0,2005.1272783145894,1.55,73,28,0.56,0.51,0.030546689311156203,0.06125
40,50,3,57,2395.0,1985.1959572572348,1.425,71,30,0.6,0.5209999999999999,0.030160750519925426,0.059875
40,50,4,53,2080.0,1899.077940505225,1.325,62,25,0.5,0.584,0.027381709244732776,0.052
40,50,5,57,2260.0,1814.003255641197,1.425,67,27,0.54,0.5479999999999999,0.031146581365990383,0.0565
40,50,6,46,1895.0,2061.4885642000554,1.15,56,25,0.5,0.621,0.02298096667753454,0.047375
40,50,7,67,2565.0,1824.7260710249327,1.675,76,32,0.64,0.48700000000000004,0.03514226108688278,0.064125
40,50,8,55,1945.0,1879.0971191159958,1.375,58,22,0.44,0.611,0.025876789179941476,0.048625
40,50,9,62,2450.0,1971.135038119075,1.55,73,28,0.56,0.51,0.03107346722345662,0.06125
80,50,0,72,3015.0,2082.784878390941,0.9,90,35,0.7,0.397,0.01809476359801284,0.0376875
80,50,1,63,2415.0,2007.6805644107058,0.7875,72,27,0.54,0.5169999999999999,0.015036007488004264,0.0301875
80,50,2,58,2385.0,2063.125698560128,0.725,71,29,0.58,0.523,0.01445016172345019,0.0298125
80,50,3,56,2280.0,2026.503688921682,0.7,68,27,0.54,0.544,0.014063630950094677,0.0285
80,50,4,80,3395.0,2092.83553748863,1.0,101,42,0.84,0.32099999999999995,0.020277513086825894,0.0424375
80,50,5,61,2720.0,1941.6043372514341,0.7625,81,30,0.6,0.45599999999999996,0.01751129174347176,0.034
80,50,6,77,2945.0,1950.164295697392,0.9625,88,32,0.64,0.41100000000000003,0.018876614694063817,0.0368125
80,50,7,89,3585.0,1910.845655228765,1.1125,107,39,0.78,0.283,0.023451658629453816,0.0448125
80,50,8,80,3100.0,1980.5813530145454,1.0,92,41,0.82,0.37999999999999995,0.019564962550526154,0.03875
80,50,9,70,2820.0,2515.251160050991,0.875,84,32,0.64,0.43599999999999994,0.014014505016383884,0.03525
160,50,0,97,3675.0,2303.013690347381,0.60625,110,40,0.8,0.265,0.009973344968060285,0.02296875
160,50,1,104,4210.0,2071.363835446783,0.65,126,44,0.88,0.158,0.012702983198663658,0.0263125
160,50,2,112,4375.0,2014.5013106700171,0.7,131,46,0.92,0.125,0.013573458530491375,0.02734375
160,50,3,93,3890.0,2100.345154956831,0.58125,116,44,0.88,0.222,0.011575478412499162,0.0243125
160,50,4,85,3445.0,2140.5952499078785,0.53125,103,38,0.76,0.311,0.010058533952612764,0.02153125
160,50,5,83,3315.0,2136.3237694210666,0.51875,99,38,0.76,0.337,0.009698319279392131,0.02071875
160,50,6,77,3485.0,2146.9864750224683,0.48125,104,40,0.8,0.303,0.01014503363360594,0.02178125
160,50,7,91,3930.0,2103.1599304801607,0.56875,117,45,0.9,0.21400000000000002,0.011678855061865064,0.0245625
160,50,8,108,4380.0,3263.640543826448,0.675,131,48,0.96,0.124,0.008387872264849439,0.027375
160,50,9,70,3115.0,2059.658675158236,0.4375,93,35,0.7,0.37699999999999995,0.009452415701113335,0.01946875
20,100,0,52,1910.0,1825.9627778558922,2.6,57,22,0.22,0.809,0.05230117566368979,0.0955
20,100,1,67,2555.0,1602.3450122286094,3.35,76,32,0.32,0.7445,0.07972689965335236,0.12775
20,100,2,61,2355.0,1670.839066721805,3.05,70,28,0.28,0.7644999999999998,0.070473573634489,0.11775
20,100,3,62,2355.0,1669.1434027786333,3.1,70,27,0.27,0.7645000000000001,0.07054516694250526,0.11775
20,100,4,51,1950.0,1665.3021147606948,2.55,58,25,0.25,0.805,0.05854793501779154,0.0975
20,100,5,63,2380.0,1668.781920893784,3.15,71,27,0.27,0.7619999999999999,0.071309497370552,0.119
20,100,6,43,1650.0,1825.460949038978,2.15,49,21,0.21,0.835,0.045194064569517356,0.0825
20,100,7,50,1960.0,1770.3978401981035,2.5,58,27,0.27,0.804,0.05535478962685247,0.098
20,100,8,57,2110.0,1643.994289305871,2.85,63,25,0.25,0.789,0.06417297230670085,0.1055
20,100,9,69,2585.0,1619.1649359432909,3.45,77,32,0.32,0.7415,0.07982509819155745,0.12925
40,100,0,81,3185.0,1781.7443738058325,2.025,95,37,0.37,0.6815000000000001,0.044689351160918676,0.079625
40,100,1,117,4295.0,1591.4609813657669,2.925,128,49,0.49,0.5705,0.06746945181643879,0.107375
40,100,2,86,3525.0,1636.5702764343544,2.15,105,41,0.41,0.6475,0.053847366818857684,0.088125
40,100,3,97,3770.0,1701.0523559810295,2.425,112,49,0.49,0.623,0.05540687778868759,0.09425
40,100,4,100,3860.0,1787.5700080687207,2.5,115,45,0.45,0.6140000000000001,0.05398389968751937,0.0965
40,100,5,93,3560.0,1697.2674605434318,2.325,106,43,0.43,0.644,0.05243722752541544,0.089
40,100,6,57,2530.0,1812.143566833804,1.425,75,31,0.31,0.7470000000000002,0.034903415577889924,0.06325
40,100,7,86,3475.0,1849.7692189514776,2.15,103,45,0.45,0.6525,0.04696531821912584,0.086875
40,100,8,112,4165.0,1680.1519539549263,2.8,124,49,0.49,0.5835,0.06197356123349387,0.104125
40,100,9,74,2820.0,1811.1159047331391,1.85,84,34,0.34,0.7180000000000001,0.03892627733860462,0.0705
80,100,0,116,4425.0,1921.5649362414752,1.45,132,51,0.51,0.5575,0.028785131824995532,0.0553125
80,100,1,76,3280.0,2048.1185461882064,0.95,98,37,0.37,0.672,0.02001837250890868,0.041
80,100,2,104,4245.0,1819.3829818083536,1.3,126,53,0.53,0.5755,0.029165107363628942,0.0530625
80,100,3,142,5455.0,1789.917425715013,1.775,163,62,0.62,0.4545,0.03809533279042822,0.0681875
80,100,4,121,4415.0,1902.638388492583,1.5125,132,48,0.48,0.5585000000000001,0.029005774472848616,0.0551875
80,100,5,120,4485.0,1808.36511147596,1.5,134,51,0.51,0.5515,0.031001759348388804,0.0560625
80,100,6,117,4765.0,1818.1199401149352,1.4625,142,56,0.56,0.5235,0.03276048993568305,0.0595625
80,100,7,96,3750.0,1913.9388606779853,1.2,112,42,0.42,0.625,0.02449137794474543,0.046875
80,100,8,101,3820.0,2004.9231267416217,1.2625,114,43,0.43,0.618,0.02381637448494235,0.04775
80,100,9,139,5285.0,1731.9878324819504,1.7375,158,57,0.57,0.4715,0.03814258897265577,0.0660625
160,100,0,175,6965.0,1984.7498554184072,1.09375,208,77,0.77,0.3035,0.02193286467871949,0.04353125
160,100,1,191,7235.0,1884.731611181624,1.19375,216,79,0.79,0.27649999999999997,0.02399214282379989,0.04521875
160,100,2,143,5995.0,2024.9850411447965,0.89375,179,67,0.67,0.40049999999999997,0.01850322310470875,0.03746875
160,100,3,169,6290.0,1916.4712915951,1.05625,188,69,0.69,0.37099999999999994,0.02051296055015767,0.0393125
160,100,4,146,5895.0,2057.593457503578,0.9125,176,68,0.68,0.41050000000000003,0.01790623403551327,0.03684375
160,100,5,152,5930.0,1962.199117760308,0.95,177,67,0.67,0.40700000000000003,0.018888246184874374,0.0370625
160,100,6,101,4350.0,1958.5373048593817,0.63125,130,48,0.48,0.565,0.013881532883006278,0.0271875
160,100,7,132,5115.0,1921.7771897325133,0.825,153,57,0.57,0.4885000000000001,0.016634992948610053,0.03196875
160,100,8,120,4995.0,1989.4907037114262,0.75,149,57,0.57,0.5005,0.015691830045629733,0.03121875
160,100,9,181,7400.0,1925.1038490407511,1.13125,221,82,0.82,0.25999999999999995,0.024024677953371525,0.04625
